model_a,model_b,bootstrap,align_mode,n_tokens,n_pairs,hidden_dim_a,hidden_dim_b,vocab_size_a,vocab_size_b,actual_tied_a,actual_tied_b,gcorr_E_cos,gcorr_E_euc,gcorr_E_euc2,gcorr_U_cos,gcorr_U_euc,gcorr_U_euc2
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,55,id,20000,5000000,1024,896,151936,151936,True,True,0.7861842814562507,0.8760316243222002,0.8572063412811668,0.7856183275146601,0.875877110079126,0.8572882979946314
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,56,id,20000,5000000,1024,896,151936,151936,True,True,0.7916910476181919,0.882949931429844,0.8636056785770684,0.7919686292451035,0.8829703050012819,0.8634785114860997
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,57,id,20000,5000000,1024,896,151936,151936,True,True,0.7757801086132842,0.8749050360749455,0.8567248058288144,0.7761160431021008,0.8749988519909097,0.8567818929650663
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,58,id,20000,5000000,1024,896,151936,151936,True,True,0.7812794998097962,0.8721257487010395,0.8522382767618071,0.7814581667789208,0.8724369564736443,0.8526036865350588
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,59,id,20000,5000000,1024,896,151936,151936,True,True,0.7781555046708143,0.8742900372622615,0.8562866339108391,0.7784674841875144,0.87448111847606,0.8565182824678237
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,60,id,20000,5000000,1024,896,151936,151936,True,True,0.7796280293673007,0.8771233809673258,0.8585763939083028,0.7794234322937981,0.8771778569471181,0.8587355144650731
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,61,id,20000,5000000,1024,896,151936,151936,True,True,0.7839803984573066,0.8766728102888043,0.8582996398533628,0.7846615900757063,0.8768721088096447,0.8585445650025753
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,62,id,20000,5000000,1024,896,151936,151936,True,True,0.7861309227358774,0.8770754697634057,0.857792023427542,0.7855253037771138,0.8767460197810943,0.8575440110726823
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,63,id,20000,5000000,1024,896,151936,151936,True,True,0.7802502961145156,0.872198835684149,0.8533188024364234,0.7799456937416807,0.8725932414511701,0.8537018271374205
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,64,id,20000,5000000,1024,896,151936,151936,True,True,0.7768851609967669,0.8733500277276431,0.8548494946673758,0.7775958869558195,0.8737181929950114,0.8550925787129682
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,65,id,20000,5000000,1024,896,151936,151936,True,True,0.7877073827085966,0.8774700972258371,0.8575648953924123,0.7876942146202172,0.8771778018192317,0.8572515988096845
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,66,id,20000,5000000,1024,896,151936,151936,True,True,0.7813215656462938,0.8765221620167497,0.858376729663398,0.7813940083858423,0.8769421532184408,0.8588124810193047
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,67,id,20000,5000000,1024,896,151936,151936,True,True,0.7800384735196537,0.8756079859924198,0.8570262524413242,0.7799928010489212,0.8757979074818869,0.8571806177952576
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,68,id,20000,5000000,1024,896,151936,151936,True,True,0.7859218804945116,0.8767307597169316,0.857173636231798,0.7857920283103313,0.8769142027205583,0.857341270579031
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,69,id,20000,5000000,1024,896,151936,151936,True,True,0.7845444156258162,0.8748387709250184,0.855073777449555,0.784186093386731,0.8750742801902027,0.8552097453669768
Qwen3-0.6B,Qwen2.5-0.5B-Instruct,70,id,20000,5000000,1024,896,151936,151936,True,True,0.7785919096338144,0.875545679544206,0.857328792521672,0.7785997419254052,0.8757355467556366,0.8574050458902659
