model_a,model_b,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,59,1024,1.0,14712320,2098176,0.14261353749782496,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982196143674783,0.997860103859318,0.26730875714696584,0.11935755139071841,0.44651567971301387,1.0,0.26730875714696584,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.288226079717477,0.14449867645059583,0.14449867645059583,0.5013379656422324,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,60,1024,1.0,14961664,2098176,0.1402368078844706,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982250087662751,0.997860103859318,0.2695287417877388,0.11935755139071841,0.4428379348304001,1.0,0.2695287417877388,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.2903826868642706,0.14449867645059583,0.14449867645059583,0.49761464091051943,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,61,1024,1.0,15211008,2098176,0.137937998586287,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982302995734814,0.997860103859318,0.2717060948493147,0.11935755139071841,0.4392891939244603,1.0,0.2717060948493147,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.2924978795045461,0.14449867645059583,0.14449867645059583,0.49401615046016084,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,62,1024,1.0,15460352,2098176,0.13571333951516756,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982355549856938,0.997860103859318,0.2738688816272243,0.11935755139071841,0.4358200562310746,1.0,0.2738688816272243,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.29459892170842666,0.14449867645059583,0.14449867645059583,0.49049288983348854,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,63,1024,1.0,15709696,2098176,0.13355929993807647,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982407968066127,0.997860103859318,0.27602607511032035,0.11935755139071841,0.4324140440102057,1.0,0.27602607511032035,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.2966945302983319,0.14449867645059583,0.14449867645059583,0.48702844742469537,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,64,1024,1.0,15959040,2098176,0.1314725697786333,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982460221546918,0.997860103859318,0.2781764894410452,0.11935755139071841,0.4290713123547927,1.0,0.2781764894410452,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.29878355327129896,0.14449867645059583,0.14449867645059583,0.48362326128235494,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,65,1024,1.0,16208384,2098176,0.12945004264459678,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982512149893231,0.997860103859318,0.2803135233456615,0.11935755139071841,0.42580018960960253,1.0,0.2803135233456615,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3008595778108341,0.14449867645059583,0.14449867645059583,0.48028611055703063,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,66,1024,1.0,16457728,2098176,0.12748880039820806,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982563834268623,0.997860103859318,0.28244051698962314,0.11935755139071841,0.4225935877149793,1.0,0.28244051698962314,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.30292584872528294,0.14449867645059583,0.14449867645059583,0.47701005727523316,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,67,1024,1.0,16707072,2098176,0.12558609910820998,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982615288120309,0.997860103859318,0.2845580237731236,0.11935755139071841,0.4194489046841338,1.0,0.2845580237731236,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3049829036160281,0.14449867645059583,0.14449867645059583,0.47379271013997204,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,68,1024,1.0,16956416,2098176,0.12373935624131892,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982665915928715,0.997860103859318,0.2866415359733052,0.11935755139071841,0.4164000551610012,1.0,0.2866415359733052,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3070069344218353,0.14449867645059583,0.14449867645059583,0.4706690965229176,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,69,1024,1.0,17205760,2098176,0.12194613896741556,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982716365081249,0.997860103859318,0.2887176958566295,0.11935755139071841,0.4134057354419613,1.0,0.2887176958566295,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3090238228092722,0.14449867645059583,0.14449867645059583,0.4675972070275618,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,70,1024,1.0,17455104,2098176,0.12020415346708906,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982766721063785,0.997860103859318,0.2907900214671841,0.11935755139071841,0.4104595845087759,1.0,0.2907900214671841,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.31103698638712896,0.14449867645059583,0.14449867645059583,0.4645707191579687,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,71,1024,1.0,17704448,2098176,0.11851123514271668,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998281653147355,0.997860103859318,0.29283989484131406,0.11935755139071841,0.40758637567260647,1.0,0.29283989484131406,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.31302833870888713,0.14449867645059583,0.14449867645059583,0.46161531906853326,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,72,1024,1.0,17953792,2098176,0.1168653396452404,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982865732916525,0.997860103859318,0.2948647070923927,0.11935755139071841,0.40478751278062924,1.0,0.2948647070923927,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.31499534536802826,0.14449867645059583,0.14449867645059583,0.45873273550048566,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,73,1024,1.0,18203136,2098176,0.11526453463842713,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982914845992079,0.997860103859318,0.29688588271362787,0.11935755139071841,0.40203175139132197,1.0,0.29688588271362787,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.316958819218083,0.14449867645059583,0.14449867645059583,0.4558910107220388,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,74,1024,1.0,18452480,2098176,0.1137069922308546,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998296347112579,0.997860103859318,0.2988869778135538,0.11935755139071841,0.3993400858874951,1.0,0.2988869778135538,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3189027858179651,0.14449867645059583,0.14449867645059583,0.4531119917311667,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,75,1024,1.0,18701824,2098176,0.11219098201330523,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983011831157239,0.997860103859318,0.3008771630239494,0.11935755139071841,0.3966986068039259,1.0,0.3008771630239494,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.320836153990588,0.14449867645059583,0.14449867645059583,0.45038152544003757,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,76,1024,1.0,18951168,2098176,0.1107148646458097,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983059974112197,0.997860103859318,0.30285841477407754,0.11935755139071841,0.39410346739005164,1.0,0.30285841477407754,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3227608437408901,0.14449867645059583,0.14449867645059583,0.44769580713637697,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,77,1024,1.0,19200512,2098176,0.10927708594437481,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983107861570049,0.997860103859318,0.30482915192052795,0.11935755139071841,0.39155556690928345,1.0,0.30482915192052795,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.32467531906492064,0.14449867645059583,0.14449867645059583,0.4450559311584214,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,78,1024,1.0,19449856,2098176,0.10787617142255448,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983155448386567,0.997860103859318,0.30678751661979364,0.11935755139071841,0.3890560890671442,1.0,0.30678751661979364,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.32657777515803765,0.14449867645059583,0.14449867645059583,0.4424632888158723,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,79,1024,1.0,19699200,2098176,0.10651072124756335,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983202920901747,0.997860103859318,0.30874117741741414,0.11935755139071841,0.3865942093929004,1.0,0.30874117741741414,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.32847566163940173,0.14449867645059583,0.14449867645059583,0.43990679774998204,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,80,1024,1.0,19948544,2098176,0.10517940557466249,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983249877620136,0.997860103859318,0.31067361136475286,0.11935755139071841,0.38418953855267796,1.0,0.31067361136475286,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3303529272677289,0.14449867645059583,0.14449867645059583,0.43740698060619676,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,81,1024,1.0,20197888,2098176,0.1038809602271287,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983296619183065,0.997860103859318,0.3125971909089946,0.11935755139071841,0.38182541258173547,1.0,0.3125971909089946,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.33222159127393275,0.14449867645059583,0.14449867645059583,0.43494667488799577,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,82,1024,1.0,20447232,2098176,0.1026141826923077,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998334319553734,0.997860103859318,0.31451397153657257,0.11935755139071841,0.3794984076783348,1.0,0.31451397153657257,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.334083650463149,0.14449867645059583,0.14449867645059583,0.43252244235919207,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,83,1024,1.0,20696576,2098176,0.10137792840709497,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983389410737807,0.997860103859318,0.31641588941609483,0.11935755139071841,0.37721731235108813,1.0,0.31641588941609483,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3359312712152296,0.14449867645059583,0.14449867645059583,0.43014357052224594,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,84,1024,1.0,20945920,2098176,0.10017110730872647,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983435346428281,0.997860103859318,0.318306304477308,0.11935755139071841,0.37497702593957694,1.0,0.318306304477308,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3377677175385695,0.14449867645059583,0.14449867645059583,0.4278048757992854,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,85,1024,1.0,21195264,2098176,0.09899268062903109,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983481198553912,0.997860103859318,0.320193280551604,0.11935755139071841,0.3727671960670084,1.0,0.320193280551604,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.33960082305331685,0.14449867645059583,0.14449867645059583,0.4254956603209108,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,86,1024,1.0,21444608,2098176,0.0978416579123293,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983526755801302,0.997860103859318,0.3220681213502269,0.11935755139071841,0.37059722300464903,1.0,0.3220681213502269,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3414221397377434,0.14449867645059583,0.14449867645059583,0.4232258533719858,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,87,1024,1.0,21693952,2098176,0.09671709423898421,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983572101735295,0.997860103859318,0.3239342658600938,0.11935755139071841,0.3684622590753291,1.0,0.3239342658600938,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3432350084004416,0.14449867645059583,0.14449867645059583,0.4209904960568991,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,88,1024,1.0,21943296,2098176,0.09561808763824724,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983617003430897,0.997860103859318,0.32578212839928045,0.11935755139071841,0.36637231138852744,1.0,0.32578212839928045,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.34503011701746095,0.14449867645059583,0.14449867645059583,0.41880018387868206,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,89,1024,1.0,22192640,2098176,0.09454377667551044,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983661818680108,0.997860103859318,0.3276264333657942,0.11935755139071841,0.36430989454827034,1.0,0.3276264333657942,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.34682176962559147,0.14449867645059583,0.14449867645059583,0.4166366967292398,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,90,1024,1.0,22441984,2098176,0.09349333820040154,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983706228111546,0.997860103859318,0.32945403750503793,0.11935755139071841,0.36228893199978834,1.0,0.32945403750503793,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.34859719819199375,0.14449867645059583,0.14449867645059583,0.41451473850059917,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,91,1024,1.0,22691328,2098176,0.09246598524334936,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983750555418913,0.997860103859318,0.33127826195024235,0.11935755139071841,0.36029394349045996,1.0,0.33127826195024235,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3503693435499516,0.14449867645059583,0.14449867645059583,0.41241814990584325,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,92,1024,1.0,22940672,2098176,0.09146096504932374,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983794698307317,0.997860103859318,0.33309489690707794,0.11935755139071841,0.35832897020939675,1.0,0.33309489690707794,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.35213411608894657,0.14449867645059583,0.14449867645059583,0.41035125495791636,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,93,1024,1.0,23190016,2098176,0.09047755723842536,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998383867646732,0.997860103859318,0.33490475271154235,0.11935755139071841,0.35639252779885916,1.0,0.33490475271154235,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.35389230301100333,0.14449867645059583,0.14449867645059583,0.40831257199200244,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,94,1024,1.0,23439360,2098176,0.08951507208387942,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983882290591973,0.997860103859318,0.3366996271821953,0.11935755139071841,0.3544926746418151,1.0,0.3366996271821953,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3556359362956281,0.14449867645059583,0.14449867645059583,0.4063106725257342,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,95,1024,1.0,23688704,2098176,0.08857284889878315,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998392576256034,0.997860103859318,0.3384886514222306,0.11935755139071841,0.3526190638569795,1.0,0.3384886514222306,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3573738863656357,0.14449867645059583,0.14449867645059583,0.4043347372694059,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,96,1024,1.0,23938048,2098176,0.08765025452367711,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983968817665005,0.997860103859318,0.3402605202562654,0.11935755139071841,0.3507828392809865,1.0,0.3402605202562654,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.35909517079277925,0.14449867645059583,0.14449867645059583,0.4023966018022023,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,97,1024,1.0,24187392,2098176,0.08674668190766495,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.99840117315739,0.997860103859318,0.3420265783882678,0.11935755139071841,0.3489715680961612,1.0,0.3420265783882678,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3608108104054043,0.14449867645059583,0.14449867645059583,0.4004832235714839,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,98,1024,1.0,24436736,2098176,0.0858615487763996,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984054502365994,0.997860103859318,0.34378674676106724,0.11935755139071841,0.3471848537362967,1.0,0.34378674676106724,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3625207284033134,0.14449867645059583,0.14449867645059583,0.3985942461470436,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,99,1024,1.0,24686080,2098176,0.08499429638079437,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984096964832633,0.997860103859318,0.345534226458,0.11935755139071841,0.3454290262768699,1.0,0.345534226458,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.364218319969519,0.14449867645059583,0.14449867645059583,0.3967364312225941,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,100,1024,1.0,24935424,2098176,0.08414438832080819,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984139276498346,0.997860103859318,0.3472755001670478,0.11935755139071841,0.3436970109705539,1.0,0.3472755001670478,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3659098827202183,0.14449867645059583,0.14449867645059583,0.39490236059320183,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,101,1024,1.0,25184768,2098176,0.08331130943910224,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9984181284641179,0.997860103859318,0.34900428284315516,0.11935755139071841,0.3419945177130061,1.0,0.34900428284315516,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.367589311039708,0.14449867645059583,0.14449867645059583,0.3930981454327074,0,0
