model_a,model_b,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,110,3810,0.9921875,29269120,29264640,0.9998469376598955,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9683615419096482,0.967260209490019,0.15276693031708624,0.123274808926116,0.8069469529186992,0.9999988605088489,0.15276693031708624,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,111,3840,1.0,29535168,29495040,0.9986413485103589,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9683799551432352,0.9672602147356556,0.15326001061733843,0.12327494939683,0.8043516955288779,1.0,0.15326001061733843,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,112,3840,1.0,29801216,29495040,0.9897260568159366,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9683983253626021,0.9672602147356556,0.15375193905773593,0.12327494939683,0.8017781769278278,1.0,0.15375193905773593,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,113,3840,1.0,30067264,29495040,0.9809685377425761,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9684166630590221,0.9672602147356556,0.1542429965797067,0.12327494939683,0.7992255864474622,1.0,0.1542429965797067,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,114,3840,1.0,30333312,29495040,0.9723646399048017,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9684349388569302,0.9672602147356556,0.15473239654725232,0.12327494939683,0.7966977320045849,1.0,0.15473239654725232,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,115,3840,1.0,30599360,29495040,0.9639103562950336,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9684531821318915,0.9672602147356556,0.1552209255963712,0.12327494939683,0.7941902737868478,1.0,0.1552209255963712,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,116,3840,1.0,30865408,29495040,0.955601818061177,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9684713535416313,0.9672602147356556,0.15570753019670844,0.12327494939683,0.7917083344722909,1.0,0.15570753019670844,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,117,3840,1.0,31131456,29495040,0.94743528860327,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9684894892810423,0.9672602147356556,0.15619317959619053,0.12327494939683,0.7892466861583539,1.0,0.15619317959619053,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,118,3840,1.0,31397504,29495040,0.9394071579702641,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9685075479095951,0.9672602147356556,0.15667676407617692,0.12327494939683,0.786810667961544,1.0,0.15667676407617692,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,119,3840,1.0,31663552,29495040,0.9315139375392881,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9685256002433843,0.9672602147356556,0.15716017999130655,0.12327494939683,0.7843904823960437,1.0,0.15716017999130655,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,120,3840,1.0,31929600,29495040,0.9237522549609141,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9685435403205501,0.9672602147356556,0.15764058983315676,0.12327494939683,0.782000051682764,1.0,0.15764058983315676,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,121,3840,1.0,32195648,29495040,0.9161188493550433,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9685614457765144,0.9672602147356556,0.1581200725682946,0.12327494939683,0.7796287175594708,1.0,0.1581200725682946,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,122,3840,1.0,32461696,29495040,0.9086105667430315,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9685793150375862,0.9672602147356556,0.15859858605550595,0.12327494939683,0.7772764717693418,1.0,0.15859858605550595,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,123,3840,1.0,32727744,29495040,0.9012243557026112,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9685970987947814,0.9672602147356556,0.1590748098700792,0.12327494939683,0.7749495315915327,1.0,0.1590748098700792,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,124,3840,1.0,32993792,29495040,0.8939572632330348,0.962656724315314,0.9672602147356555,0.9672602427168877,0.968614821702592,0.9672602147356556,0.15954940422437017,0.12327494939683,0.7726443730461797,1.0,0.15954940422437017,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,125,3840,1.0,33259840,29495040,0.8868064308186691,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9686324937277278,0.9672602147356556,0.16002263601273542,0.12327494939683,0.7703594470660959,1.0,0.16002263601273542,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,126,3840,1.0,33525888,29495040,0.8797690906800142,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9686501410983714,0.9672602147356556,0.16049520758874491,0.12327494939683,0.768091155174623,1.0,0.16049520758874491,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,127,3840,1.0,33791936,29495040,0.8728425622018223,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9686677349635218,0.9672602147356556,0.16096634636347168,0.12327494939683,0.7658429987499856,1.0,0.16096634636347168,0.12327494939683,0.037343275684686005
Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,128,3840,1.0,34057984,29495040,0.8660242485286269,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9686852753231788,0.9672602147356556,0.16143605233691574,0.12327494939683,0.7636147416412052,1.0,0.16143605233691574,0.12327494939683,0.037343275684686005
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,1,24,0.004464285714285714,272960,263424,0.9650644783118406,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.968187995571109,0.9691814148678816,0.01943701742618237,0.05005785399644697,2.5753876172903576,0.5050357408921238,0.01943701742618237,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,2,49,0.009114583333333334,540544,532224,0.9846080985081695,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9684197536031018,0.9693758821769034,0.026580652389339838,0.05605205172057332,2.1087537995513226,0.5655114474390506,0.026580652389339838,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,3,74,0.013764880952380952,808128,801024,0.9912093133760989,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9685786041673482,0.9694825446004193,0.031477011039393016,0.05933977992283498,1.885178355993589,0.5986814720389665,0.031477011039393016,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,4,99,0.018415178571428572,1075712,1069824,0.9945264159923846,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9687176337455842,0.9695553885422602,0.03576241399806887,0.06158509813387897,1.7220621107178193,0.6213345795080495,0.03576241399806887,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,5,124,0.023065476190476192,1343296,1338624,0.996521987707847,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9688212009611119,0.9696108671554956,0.03895473650581188,0.0632951530467887,1.6248384336355435,0.6385873936212731,0.03895473650581188,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,6,149,0.027715773809523808,1610880,1607424,0.9978545887961859,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9689213731263773,0.9696566489486383,0.04204241107731162,0.06470631629907307,1.5390724423507702,0.6528246775185764,0.04204241107731162,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,7,174,0.03236607142857143,1878464,1876224,0.9988075363701407,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9690041632486656,0.9696957192439767,0.044594307152268364,0.06591060650382016,1.4780049453121173,0.6649748107593411,0.044594307152268364,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,8,199,0.03701636904761905,2146048,2145024,0.9995228438506502,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.96907904792493,0.969729936724806,0.04690252830416512,0.06696531511651171,1.4277549108278016,0.6756158091863569,0.04690252830416512,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,9,223,0.04148065476190476,2413632,2403072,0.995624850847188,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9691526817337637,0.9697592900976318,0.049172193121093125,0.06787009403011476,1.3802535482396636,0.6847441607334992,0.049172193121093125,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,10,248,0.046130952380952384,2681216,2671872,0.9965150140831622,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9692222627592258,0.969786978809395,0.05131693624817926,0.06872356196706206,1.3391984594462298,0.6933548337338727,0.05131693624817926,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,11,273,0.05078125,2948800,2940672,0.9972436245252306,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9692883154711927,0.9698124296023237,0.053352923776033394,0.0695080490143614,1.3027973744446417,0.7012695557109918,0.053352923776033394,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,12,298,0.055431547619047616,3216384,3209472,0.9978510028653295,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9693524914302735,0.9698361111564324,0.05533106287715309,0.0702380016138799,1.2694135619592821,0.708634077409028,0.05533106287715309,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,13,323,0.06008184523809524,3483968,3478272,0.998365082572515,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9694149485195188,0.9698583281701977,0.057256220087858876,0.0709228116933664,1.2386918239544336,0.7155431543720236,0.057256220087858876,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,14,348,0.06473214285714286,3751552,3747072,0.9988058275614998,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9694744663639325,0.9698793803729588,0.05909077896217096,0.07157171801347514,1.2112163567736058,0.722089996834926,0.05909077896217096,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,15,373,0.06938244047619048,4019136,4015872,0.999187885157407,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.969531598796476,0.9698993673733358,0.06085181066898485,0.07218779087823674,1.1862882974989213,0.7283055812209543,0.06085181066898485,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,16,398,0.0740327380952381,4286720,4284672,0.9995222454464019,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9695861831908311,0.9699184524752563,0.06253430246702618,0.07277606391534751,1.1637782951800208,0.7342406920062706,0.06253430246702618,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,17,423,0.07868303571428571,4554304,4553472,0.9998173156644792,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9696382197728678,0.9699367389012586,0.06413826131843561,0.07333971882308857,1.1434628459753418,0.7399274294752538,0.06413826131843561,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,18,447,0.08314732142857142,4821888,4811520,0.997849804889703,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9696892040271038,0.9699536371309392,0.06570978355651542,0.07386058441434028,1.1240424243798421,0.7451824637761988,0.06570978355651542,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,19,472,0.08779761904761904,5089472,5080320,0.9982017781019328,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9697383582835202,0.9699706117046413,0.06722489853097718,0.0743838032091347,1.106491862904913,0.7504612396441462,0.06722489853097718,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,20,497,0.09244791666666667,5357056,5349120,0.9985185893147281,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9697867018929143,0.9699870166344899,0.0687150263826143,0.07488946348518746,1.0898557044596489,0.7555628668967679,0.0687150263826143,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,21,522,0.09709821428571429,5624640,5617920,0.998805256869773,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9698324269927154,0.9700029065809976,0.07012444213759329,0.07537925008053806,1.0749354687575858,0.7605043439341069,0.07012444213759329,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,22,547,0.1017485119047619,5892224,5886720,0.999065887515478,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9698758581579504,0.9700183183609559,0.07146315039204093,0.07585429782411383,1.0614463175494424,0.7652971200917296,0.07146315039204093,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,23,572,0.10639880952380952,6159808,6155520,0.9993038744064751,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9699185561495343,0.97003330053639,0.07277925953790991,0.07631610357615647,1.0485968675787949,0.7699562972539717,0.07277925953790991,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,24,597,0.11104910714285714,6427392,6424320,0.999522045644641,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9699592682930768,0.9700478646266646,0.07403415754310623,0.07676502240583956,1.0368865528204774,0.7744854577282805,0.07403415754310623,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,25,622,0.11569940476190477,6694976,6693120,0.9997227771989026,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9699988666722096,0.970062065292292,0.07525472523271373,0.07720273915120256,1.02588560269757,0.778901599914699,0.07525472523271373,0.09911744841666441,0.032442591648105645
Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,26,647,0.12034970238095238,6962560,6961920,0.9999080797867451,0.9675574083518943,0.9707730352560784,0.9707730427305877,0.9700375398882878,0.9700759120198074,0.07644677599418255,0.07762954622215311,1.015471813069796,0.7832076739487719,0.07644677599418255,0.09911744841666441,0.032442591648105645
