model_a,model_b,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw,matrix_kind,raw_delta_over_Yc_energy
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,2,75,0.03662109375,310016,309248,0.9975227085053675,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9918226143424306,0.9929134637715868,0.06920953684214017,0.19337541184400553,2.7940573028985147,0.6532537040576096,0.06920953684214017,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.13929818090043933,0.25411434921572357,0.34902872528472334,1.8242474350569364,1,1,embed,0.009500834639950323
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,4,150,0.0732421875,617984,616448,0.9975144987572494,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9921501387668831,0.9930982096426839,0.10648998605875126,0.21440410024466075,2.0133733525551643,0.7242920457899231,0.10648998605875126,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.17377140739732924,0.27355957461942665,0.34902872528472334,1.5742496347165518,1,1,embed,0.009500834639950323
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,8,300,0.146484375,1233920,1230848,0.9975103734439834,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9925538590405775,0.9932911918717705,0.15244342353548393,0.23637029163083714,1.550544366879938,0.7984974256271162,0.15244342353548393,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.2162645449998723,0.2938717089107775,0.34902872528472334,1.3588529220587269,1,1,embed,0.009500834639950323
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,16,601,0.29345703125,2465792,2463744,0.9991694352159468,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9929885385344973,0.9934949022627828,0.2019207925154199,0.2595576154456119,1.2854427333222285,0.8768279901220685,0.2019207925154199,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.2620162616008499,0.3153130241985583,0.34902872528472334,1.203410132913428,1,1,embed,0.009500834639950323
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,32,1203,0.58740234375,4929536,4929536,1.0,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9934237007298059,0.993700899134058,0.25145310495382933,0.2830051977478926,1.125479034350587,0.9560377502673595,0.25145310495382933,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.30781878441066557,0.3369950004755724,0.34902872528472334,1.0947837414171009,1,1,embed,0.009500834639950323
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,64,2048,1.0,9857024,8390656,0.8512362351963433,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9939370523995914,0.9938152295635724,0.30988532993275403,0.29601885246555293,0.9552528754097196,1.0,0.30988532993275403,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.36185105517842675,0.34902872528472334,0.34902872528472334,0.9645646193089563,0,0,embed,0.009500834639950323
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,128,2048,1.0,19712000,8390656,0.4256623376623377,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9945933462833881,0.9938152295635724,0.3845879443926011,0.29601885246555293,0.7697039306135045,1.0,0.3845879443926011,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.43092855296342386,0.34902872528472334,0.34902872528472334,0.809945692585258,0,0,embed,0.009500834639950323
Qwen3-14B-Base,Qwen3-14B,5120,151936,1,15,0.0029296875,162176,158720,0.978689818468824,0.995181645320977,0.9955615089847863,0.9955615155647812,0.9952196238147502,0.9952012308227624,0.007882046113899848,0.0040647696340553804,0.515699803746039,0.051559292586687934,0.007882046113899848,0.07883679992740748,0.0048183546790230795,0.0010665209474126404,0.9989334790525873,0.008940160694023543,0.0051269554195068935,0.07981923977627056,0.5734746382058032,0,0,embed,0.0048234990417909745
Qwen3-14B-Base,Qwen3-14B,5120,151936,2,30,0.005859375,319232,312320,0.9783480352846833,0.995181645320977,0.9955615089847863,0.9955615155647812,0.9952534101112304,0.9952132126603497,0.014894044758861427,0.006551476899397611,0.43987224460969304,0.08310176092167841,0.014894044758861427,0.07883679992740748,0.0048183546790230795,0.0010665209474126404,0.9989334790525873,0.01594468089554704,0.007611010559460553,0.07981923977627056,0.4773385312205353,0,0,embed,0.0048234990417909745
Qwen3-14B-Base,Qwen3-14B,5120,151936,4,61,0.0119140625,633344,629760,0.994341147938561,0.995181645320977,0.9955615089847863,0.9955615155647812,0.995293219335327,0.9952338704107448,0.02315604013871271,0.01083878071392184,0.46807574390931195,0.13748377310979304,0.02315604013871271,0.07883679992740748,0.0048183546790230795,0.0010665209474126404,0.9989334790525873,0.024197864684258285,0.01189374187465867,0.07981923977627056,0.49152030684740716,0,0,embed,0.0048234990417909745
Qwen3-14B-Base,Qwen3-14B,5120,151936,8,122,0.023828125,1261568,1254400,0.9943181818181818,0.995181645320977,0.9955615089847863,0.9955615155647812,0.9953590346692585,0.9952660028182501,0.03681533637483946,0.017507531697573086,0.47554995883558404,0.22207308913722942,0.03681533637483946,0.07883679992740748,0.0048183546790230795,0.0010665209474126404,0.9989334790525873,0.037842592994822295,0.01855538049569277,0.07981923977627056,0.49033057798739,0,0,embed,0.0048234990417909745
Qwen3-14B-Base,Qwen3-14B,5120,151936,16,245,0.0478515625,2518016,2513920,0.9983733224888166,0.995181645320977,0.9955615089847863,0.9955615155647812,0.9954708149559949,0.9953152532755274,0.06001418622767771,0.027728958005528027,0.46204005666813186,0.3517260724821493,0.06001418622767771,0.07883679992740748,0.0048183546790230795,0.0010665209474126404,0.9989334790525873,0.061016700788336604,0.028765905438377846,0.07981923977627056,0.4714431469863489,0,0,embed,0.0048234990417909745
Qwen3-14B-Base,Qwen3-14B,5120,151936,32,490,0.095703125,5030912,5022720,0.9983716670059027,0.995181645320977,0.9955615089847863,0.9955615155647812,0.9956632025823023,0.9953821558287085,0.09994226108381989,0.04161389542460036,0.41637936717981083,0.5278486121065064,0.09994226108381989,0.07883679992740748,0.0048183546790230795,0.0010665209474126404,0.9989334790525873,0.10090219151625485,0.04263603428083922,0.07981923977627056,0.4225481492537332,0,0,embed,0.0048234990417909745
Qwen3-14B-Base,Qwen3-14B,5120,151936,64,981,0.1916015625,10056704,10050560,0.9993890642500763,0.995181645320977,0.9955615089847863,0.9955615155647812,0.9959780740103649,0.9954537645983188,0.16529059034511945,0.05647555970226525,0.34167437834390196,0.7163603768071212,0.16529059034511945,0.07883679992740748,0.0048183546790230795,0.0010665209474126404,0.9989334790525873,0.16618082541551882,0.05748184828223857,0.07981923977627056,0.34589940288544635,0,0,embed,0.0048234990417909745
Qwen3-14B-Base,Qwen3-14B,5120,151936,128,1963,0.3833984375,20108288,20106240,0.9998981514487957,0.995181645320977,0.9955615089847863,0.9955615155647812,0.9964522030563053,0.9955267373579917,0.2636912016584831,0.07162030610097214,0.27160673412884834,0.9084628773227699,0.2636912016584831,0.07883679992740748,0.0048183546790230795,0.0010665209474126404,0.9989334790525873,0.26447649041567856,0.07261044249166798,0.07981923977627056,0.2745440336777984,0,0,embed,0.0048234990417909745
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,2048,151936,1,37,0.01806640625,156032,153600,0.9844134536505332,0.9917874672256084,0.9921235164840163,0.9921235164246368,0.991805074030082,0.9918134866453427,0.0021438945764080974,0.003168257643427143,1.4778047756132084,0.07742739816664264,0.0021438945764080974,0.04091907668921381,0.008212532774391657,0.0002316317209325542,0.9997683682790673,0.00237502970335042,0.003399155495389392,0.04114123025399386,1.4312054668597418,1,1,embed,0.0082144354982226
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,2048,151936,2,75,0.03662109375,310016,309248,0.9975227085053675,0.9917874672256084,0.9921235164840163,0.9921235164246368,0.9918214264157386,0.9918329998263219,0.004135044700958225,0.005544282374790464,1.3408034920410106,0.13549382887840003,0.004135044700958225,0.04091907668921381,0.008212532774391657,0.0002316317209325542,0.9997683682790673,0.0043657186143705624,0.005774629864055209,0.04114123025399386,1.3227214976812653,1,1,embed,0.0082144354982226
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,2048,151936,4,150,0.0732421875,617984,616448,0.9975144987572494,0.9917874672256084,0.9921235164840163,0.9921235164246368,0.9918501675988688,0.9918647268392409,0.007634718178042621,0.009407525760315404,1.2322034082896944,0.22990562157027386,0.007634718178042621,0.04091907668921381,0.008212532774391657,0.0002316317209325542,0.9997683682790673,0.00786458145606476,0.009636978399866379,0.04114123025399386,1.2253644334034888,1,1,embed,0.0082144354982226
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,2048,151936,8,300,0.146484375,1233920,1230848,0.9975103734439834,0.9917874672256084,0.9921235164840163,0.9921235164246368,0.9919022722568493,0.9919156200209475,0.013979247863574157,0.015604539897687557,1.1162646266791247,0.3813512219790845,0.013979247863574157,0.04091907668921381,0.008212532774391657,0.0002316317209325542,0.9997683682790673,0.014207641547266727,0.015832557112189248,0.04114123025399386,1.1143691273119938,1,1,embed,0.0082144354982226
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,2048,151936,16,601,0.29345703125,2465792,2463744,0.9991694352159468,0.9917874672256084,0.9921235164840163,0.9921235164246368,0.9919972944145066,0.9919913563860173,0.02554963184468962,0.024826587121172684,0.971700385825042,0.606724030205621,0.02554963184468962,0.04091907668921381,0.008212532774391657,0.0002316317209325542,0.9997683682790673,0.02577534546042879,0.025052468217005474,0.04114123025399386,0.97195470204141,0,0,embed,0.0082144354982226
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,2048,151936,32,1203,0.58740234375,4929536,4929536,1.0,0.9917874672256084,0.9921235164840163,0.9921235164246368,0.992172446592888,0.9920807850946712,0.04687705703652545,0.035715884139604887,0.7619054266093528,0.8728418876816818,0.04687705703652545,0.04091907668921381,0.008212532774391657,0.0002316317209325542,0.9997683682790673,0.04709783054406437,0.03593924292882955,0.04114123025399386,0.7630763989268056,0,0,embed,0.0082144354982226
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,2048,151936,64,2048,1.0,9857024,8390656,0.8512362351963433,0.9917874672256084,0.9921235164840163,0.9921235164246368,0.9924961311303712,0.9921235164840164,0.08629054205696134,0.04091907668921381,0.4742011779483628,1.0,0.08629054205696134,0.04091907668921381,0.008212532774391657,0.0002316317209325542,0.9997683682790673,0.08650218615113703,0.04114123025399386,0.04114123025399386,0.47560913873450217,0,0,embed,0.0082144354982226
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,2048,151936,128,2048,1.0,19712000,8390656,0.4256623376623377,0.9917874672256084,0.9921235164840163,0.9921235164246368,0.993084132716737,0.9921235164840164,0.1578886230045661,0.04091907668921381,0.2591641874540285,1.0,0.1578886230045661,0.04091907668921381,0.008212532774391657,0.0002316317209325542,0.9997683682790673,0.1580836827120364,0.04114123025399386,0.04114123025399386,0.26024969527649666,0,0,embed,0.0082144354982226
Qwen3-4B-Base,Qwen3-4B,2560,151936,1,30,0.01171875,157056,156160,0.9942950285248574,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9863663985270086,0.9881040957521826,0.030960467630730345,0.1544712882908404,4.989307336479545,0.5179925917542161,0.030960467630730345,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.10715812819423592,0.22095702764348585,0.3533945318498269,2.061971698898817,1,1,embed,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,2560,151936,2,60,0.0234375,311552,309760,0.9942481511914544,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9866540303036286,0.988473554321786,0.05140455666052181,0.18073140453580125,3.515863500766289,0.6060513230822233,0.05140455666052181,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.12599465457628545,0.24515225452413003,0.3533945318498269,1.9457353595560576,1,1,embed,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,2560,151936,4,120,0.046875,620544,616960,0.9942244224422442,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9871435088456608,0.9888153666660986,0.08619536805509341,0.20502650183249974,2.378625516181486,0.687520705223603,0.08619536805509341,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.15804978971739098,0.26753697611856486,0.3533945318498269,1.6927385768557368,1,1,embed,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,2560,151936,8,241,0.094140625,1238528,1236480,0.9983464241422075,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9877345724770679,0.9891522649273676,0.12820657295307197,0.22897231939236887,1.7859639651719,0.7678188385320809,0.12820657295307197,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.19675756330658345,0.2895998825923595,0.3533945318498269,1.4718615016649252,1,1,embed,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,2560,151936,16,482,0.18828125,2474496,2470400,0.9983447134285123,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9883738540898137,0.9894793707343347,0.17364498160061298,0.2522221157757026,1.4525160096812855,0.8457829859125683,0.17364498160061298,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.2386230522506259,0.3110214975302403,0.3533945318498269,1.303400885190146,1,1,embed,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,2560,151936,32,965,0.376953125,4946432,4943360,0.9993789462788532,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9890527747231209,0.9898026893241856,0.22190082466006422,0.275202727005692,1.2402059678114417,0.9228444677117339,0.22190082466006422,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.2830844346850707,0.3321950939217707,0.3533945318498269,1.1734841383678873,1,1,embed,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,2560,151936,64,1931,0.754296875,9890304,9889280,0.9998964642542838,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9898714709291856,0.9900726106631322,0.2800915375284968,0.2943880060082749,1.051042129319325,0.9871789631641483,0.2800915375284968,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3366994867687918,0.3498717932138018,0.3533945318498269,1.0391218488968332,1,1,embed,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,2560,151936,128,2560,1.0,19778048,13109760,0.6628439773227368,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9909033378513267,0.9901264025115812,0.3534338485590615,0.29821138516231127,0.8437544575260959,1.0,0.3534338485590615,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.4042747342955732,0.3533945318498269,0.3533945318498269,0.8741444910367642,0,0,embed,0.015269894819580578
Qwen3-8B-Base,Qwen3-8B,4096,151936,1,19,0.004638671875,160128,159744,0.9976019184652278,0.9953341716367314,0.9956756081056806,0.9956756144661487,0.9953650368634938,0.9953507112230539,0.0066151654881384655,0.0035448338504389097,0.5358647273140917,0.048441182552525865,0.0066151654881384655,0.0731781030860501,0.004665828363268554,0.001025645087777478,0.9989743549122225,0.007634025763928199,0.004566843196790698,0.0741286934118645,0.5982221357399194,0,0,embed,0.004670618760457098
Qwen3-8B-Base,Qwen3-8B,4096,151936,2,38,0.00927734375,316160,315392,0.9975708502024292,0.9953341716367314,0.9956756081056806,0.9956756144661487,0.9953918127913131,0.995360993090511,0.012353895191548695,0.005748487019089398,0.4653177746741724,0.07855474215189417,0.012353895191548695,0.0731781030860501,0.004665828363268554,0.001025645087777478,0.9989743549122225,0.013366869567408044,0.006768236199393594,0.0741286934118645,0.5063441492611209,0,0,embed,0.004670618760457098
Qwen3-8B-Base,Qwen3-8B,4096,151936,4,76,0.0185546875,628224,626688,0.9975550122249389,0.9953341716367314,0.9956756081056806,0.9956756144661487,0.9954235102511445,0.9953784075191133,0.019147428378728244,0.009480820754183057,0.49514851637809154,0.12955816500237186,0.019147428378728244,0.0731781030860501,0.004665828363268554,0.001025645087777478,0.9989743549122225,0.02015343500064551,0.01049674188472591,0.0741286934118645,0.5208413297479909,0,0,embed,0.004670618760457098
Qwen3-8B-Base,Qwen3-8B,4096,151936,8,152,0.037109375,1252352,1249280,0.9975470155355682,0.9953341716367314,0.9956756081056806,0.9956756144661487,0.9954752212005195,0.9954069420947713,0.030230336996200504,0.015596471274594464,0.5159211846217495,0.21313030287563725,0.030230336996200504,0.0731781030860501,0.004665828363268554,0.001025645087777478,0.9989743549122225,0.03122497648733597,0.01660611991822249,0.0741286934118645,0.531821694884462,0,0,embed,0.004670618760457098
Qwen3-8B-Base,Qwen3-8B,4096,151936,16,304,0.07421875,2500608,2494464,0.9975429975429976,0.9953341716367314,0.9956756081056806,0.9956756144661487,0.9955575524850157,0.9954517789012485,0.047875924893148555,0.025206084613585058,0.5264876797647466,0.34444845589868917,0.047875924893148555,0.0731781030860501,0.004665828363268554,0.001025645087777478,0.9989743549122225,0.04885246627373657,0.02620587720449651,0.0741286934118645,0.5364289503350003,0,0,embed,0.004670618760457098
Qwen3-8B-Base,Qwen3-8B,4096,151936,32,609,0.148681640625,4997120,4993024,0.9991803278688525,0.9953341716367314,0.9956756081056806,0.9956756144661487,0.9956965251565154,0.9955151312661596,0.07766113358061012,0.038784030474171366,0.49940077727444715,0.5299950236283829,0.07766113358061012,0.0731781030860501,0.004665828363268554,0.001025645087777478,0.9989743549122225,0.07860712590821942,0.0397698969116088,0.0741286934118645,0.5059324641641724,0,0,embed,0.004670618760457098
Qwen3-8B-Base,Qwen3-8B,4096,151936,64,1219,0.297607421875,9990144,9990144,1.0,0.9953341716367314,0.9956756081056806,0.9956756144661487,0.9959291153092722,0.9955893746234787,0.1275108354230231,0.05469617973013517,0.42895319090866324,0.7474391576646631,0.1275108354230231,0.0731781030860501,0.004665828363268554,0.001025645087777478,0.9989743549122225,0.12840569964881055,0.055665725949852245,0.0741286934118645,0.43351444758369717,0,0,embed,0.004670618760457098
Qwen3-8B-Base,Qwen3-8B,4096,151936,128,2438,0.59521484375,19976192,19976192,1.0,0.9953341716367314,0.9956756081056806,0.9956756144661487,0.996297454992288,0.9956586066045692,0.2064549487374946,0.06953426971120713,0.33680117689801303,0.9502059602370644,0.2064549487374946,0.0731781030860501,0.004665828363268554,0.001025645087777478,0.9989743549122225,0.20726884432125212,0.07048859731682311,0.0741286934118645,0.3400829369587778,0,0,embed,0.004670618760457098
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,1,121,0.1181640625,250368,248832,0.9938650306748467,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9976239517549904,0.9977998865769117,0.022172663093756904,0.094576023904991,4.265433678628369,0.7923757047880048,0.022172663093756904,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.050088282427062404,0.12042462733214149,0.14449867645059583,2.4042474905683084,1,1,embed,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,2,243,0.2373046875,499712,498688,0.9979508196721312,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9976677767608076,0.9978243382984414,0.040208192809212756,0.10463876644250798,2.602424011917603,0.8766832531606793,0.040208192809212756,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.06760892269014916,0.13020009247463785,0.14449867645059583,1.9257826821371378,1,1,embed,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,4,487,0.4755859375,998400,998400,1.0,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9977223880128494,0.9978459880283381,0.06268264182816861,0.11354839097312577,1.811480621451709,0.951329762131461,0.06268264182816861,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.08944175724419964,0.1388553595359847,0.14449867645059583,1.5524668098466903,1,1,embed,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,8,974,0.951171875,1995776,1995776,1.0,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9978005628037954,0.9978598916094182,0.09485431502732927,0.11927020309945219,1.257404083990151,0.9992681795977845,0.09485431502732927,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.12069497362747217,0.14441382183234974,0.14449867645059583,1.1965189393726232,1,1,embed,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,16,1024,1.0,3990528,2098176,0.5257890685142417,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9979041482948878,0.997860103859318,0.13748338415918826,0.11935755139071841,0.8681598297909044,1.0,0.13748338415918826,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.16210704173931134,0.14449867645059583,0.14449867645059583,0.8913781591484965,0,0,embed,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,32,1024,1.0,7980032,2098176,0.2629282689593225,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980478352576372,0.997860103859318,0.19661561787052553,0.11935755139071841,0.6070603784350297,1.0,0.19661561787052553,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.21955113188551117,0.14449867645059583,0.14449867645059583,0.6581550056683253,0,0,embed,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,64,1024,1.0,15959040,2098176,0.1314725697786333,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982460221546918,0.997860103859318,0.2781764894410452,0.11935755139071841,0.4290713123547927,1.0,0.2781764894410452,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.29878355327129896,0.14449867645059583,0.14449867645059583,0.48362326128235494,0,0,embed,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,1024,248320,128,1024,1.0,31917056,2098176,0.06573839391703296,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9985247285809494,0.997860103859318,0.39287397638752053,0.11935755139071841,0.30380620393392327,1.0,0.39287397638752053,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.41020658545133776,0.14449867645059583,0.14449867645059583,0.3522583049016835,0,0,embed,0.0025013358621162876
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,2048,248320,1,61,0.02978515625,252416,251904,0.9979716024340771,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.9962230558150833,0.9964050486473317,0.019254345819014754,0.06651177684819833,3.454377389571667,0.5780133212139921,0.019254345819014754,0.11506962626484923,0.0038510944900091095,0.03718994244486025,0.9628100575551397,0.05572822025105241,0.10122815014016869,0.14798013593176818,1.8164612055461618,1,1,embed,0.003999848630360365
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,2048,248320,2,122,0.0595703125,502784,501760,0.9979633401221996,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.9962608957035617,0.9964503187004038,0.02908009498632252,0.07826689041124146,2.6914248542879027,0.6801698497838082,0.02908009498632252,0.11506962626484923,0.0038510944900091095,0.03718994244486025,0.9628100575551397,0.06518855037235037,0.11254609170636945,0.14798013593176818,1.7264702323263459,1,1,embed,0.003999848630360365
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,2048,248320,4,244,0.119140625,1003520,1001472,0.9979591836734694,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.9963118906338507,0.9964942343380601,0.042321767041189944,0.08967030774368405,2.1187751365960645,0.7792700007323825,0.042321767041189944,0.11506962626484923,0.0038510944900091095,0.03718994244486025,0.9628100575551397,0.07793776540562355,0.12352541660454378,0.14798013593176818,1.5849237652845365,1,1,embed,0.003999848630360365
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,2048,248320,8,489,0.23876953125,2004992,2004992,1.0,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.996385482083591,0.9965353905132995,0.06143099687992918,0.10035718529143078,1.6336571175555776,0.8721431410617806,0.06143099687992918,0.11506962626484923,0.0038510944900091095,0.03718994244486025,0.9628100575551397,0.09633632408649448,0.13381484979137453,0.14798013593176818,1.3890383618045297,1,1,embed,0.003999848630360365
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,2048,248320,16,978,0.4775390625,4007936,4007936,1.0,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.9964931798552916,0.9965712842861285,0.08939649395615196,0.10967759353436365,1.2268668342648803,0.9531411293708816,0.08939649395615196,0.11506962626484923,0.0038510944900091095,0.03718994244486025,0.9628100575551397,0.12326178593601061,0.14278863258819013,0.14798013593176818,1.1584176839877736,1,1,embed,0.003999848630360365
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,2048,248320,32,1956,0.955078125,8013824,8013824,1.0,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.9966515710449612,0.9965918725082714,0.13052537045620402,0.11502366390378256,0.8812360654619031,0.9996005691288083,0.13052537045620402,0.11506962626484923,0.0038510944900091095,0.03718994244486025,0.9628100575551397,0.16286108188620396,0.14793588290826418,0.14798013593176818,0.9083562579525999,0,0,embed,0.003999848630360365
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,2048,248320,64,2048,1.0,16025600,8390656,0.5235782747603834,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.996880875092987,0.9965920495136669,0.19006793650349893,0.11506962626484923,0.605413140068109,1.0,0.19006793650349893,0.11506962626484923,0.0038510944900091095,0.03718994244486025,0.9628100575551397,0.2201892633291807,0.14798013593176818,0.14798013593176818,0.672058817466224,0,0,embed,0.003999848630360365
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,2048,248320,128,2048,1.0,32049152,8390656,0.2618058661895329,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.9972098738808662,0.9965920495136669,0.27549788083044374,0.11506962626484923,0.41767880724886336,1.0,0.27549788083044374,0.11506962626484923,0.0038510944900091095,0.03718994244486025,0.9628100575551397,0.3024420729435388,0.14798013593176818,0.14798013593176818,0.48928422719610754,0,0,embed,0.003999848630360365
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,2048,248320,1,61,0.02978515625,252416,251904,0.9979716024340771,0.9986870899262132,0.998713360923914,0.9987133610282297,0.9986938182408371,0.9986910682556166,0.005124733794197004,0.003030161381792039,0.5912817140322965,0.15143427168890292,0.005124733794197004,0.020009746459619213,0.001312910073786729,0.0001918931117609596,0.9998081068882391,0.005315643504843249,0.003221473026456309,0.02019779983886649,0.6060363196894457,0,0,embed,0.0013131620605407724
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,2048,248320,2,122,0.0595703125,502784,501760,0.9979633401221996,0.9986870899262132,0.998713360923914,0.9987133610282297,0.99870026576749,0.9986935992438108,0.010035600716208572,0.004957931032439153,0.49403430573234774,0.24777580477816324,0.010035600716208572,0.020009746459619213,0.001312910073786729,0.0001918931117609596,0.9998081068882391,0.010225568065319709,0.0051488727513864015,0.02019779983886649,0.5035292629706258,0,0,embed,0.0013131620605407724
