model_a,model_b,matrix_kind,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw,raw_delta_over_Yc_energy
Qwen3-1.7B-Base,Qwen3-1.7B,lm_head,2048,151936,32,1203,0.58740234375,4929536,4929536,1.0,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9934237007298059,0.993700899134058,0.25145310495382933,0.2830051977478926,1.125479034350587,0.9560377502673595,0.25145310495382933,0.29601885246555293,0.008785420544411506,0.07530012576977059,0.9246998742302294,0.30781878029537724,0.3369949965337481,0.3490287214144442,1.0947837432478094,1,1,0.009500834583464141
Qwen3-1.7B-Base,Qwen3-1.7B,lm_head,2048,151936,64,2048,1.0,9857024,8390656,0.8512362351963433,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9939370523995914,0.9938152295635724,0.30988532993275403,0.29601885246555293,0.9552528754097196,1.0,0.30988532993275403,0.29601885246555293,0.008785420544411506,0.07530012576977059,0.9246998742302294,0.36185105138438134,0.3490287214144442,0.3490287214144442,0.9645646187267356,0,0,0.009500834583464141
Qwen3-1.7B-Base,Qwen3-1.7B,lm_head,2048,151936,128,2048,1.0,19712000,8390656,0.4256623376623377,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9945933462833881,0.9938152295635724,0.3845879443926011,0.29601885246555293,0.7697039306135045,1.0,0.3845879443926011,0.29601885246555293,0.008785420544411506,0.07530012576977059,0.9246998742302294,0.43092854958007126,0.3490287214144442,0.3490287214144442,0.8099456899631358,0,0,0.009500834583464141
Qwen3-14B-Base,Qwen3-14B,lm_head,5120,151936,1,15,0.0029296875,162176,158720,0.978689818468824,0.9907810132168415,0.9937198291009526,0.9937198435506143,0.9910515112805142,0.9919436203498302,0.029341409206354134,0.12611007698943555,4.298023864584027,0.3956039366992759,0.029341409206354134,0.31877861995417894,0.009218986783158512,0.04812386371689002,0.95187613628311,0.07605325094533608,0.16816503654795945,0.3515616248085358,2.211148563114409,1,1,0.009685069760396401
Qwen3-14B-Base,Qwen3-14B,lm_head,5120,151936,2,30,0.005859375,319232,312320,0.9783480352846833,0.9907810132168415,0.9937198291009526,0.9937198435506143,0.9912776851669859,0.9922113720109684,0.053874895563549276,0.15515357899632973,2.879886399284339,0.48671262526524334,0.053874895563549276,0.31877861995417894,0.009218986783158512,0.04812386371689002,0.95187613628311,0.09940609114857737,0.19581085302241263,0.3515616248085358,1.9698073906733122,1,1,0.009685069760396401
Qwen3-14B-Base,Qwen3-14B,lm_head,5120,151936,4,61,0.0119140625,633344,629760,0.994341147938561,0.9907810132168415,0.9937198291009526,0.9937198435506143,0.9915507952589102,0.9924773726130587,0.08349963615036002,0.18400714049359018,2.203687931792225,0.5772254755354649,0.08349963615036002,0.31877861995417894,0.009218986783158512,0.04812386371689002,0.95187613628311,0.12760517475674021,0.22327586965843205,0.3515616248085358,1.749739930877203,1,1,0.009685069760396401
Qwen3-14B-Base,Qwen3-14B,lm_head,5120,151936,8,122,0.023828125,1261568,1254400,0.9943181818181818,0.9907810132168415,0.9937198291009526,0.9937198435506143,0.9918906655137305,0.9927025412317297,0.12036597111909621,0.2084315836528288,1.7316487518436252,0.6538443001064144,0.12036597111909621,0.31877861995417894,0.009218986783158512,0.04812386371689002,0.95187613628311,0.16269735924569972,0.24652491424371453,0.3515616248085358,1.5152361131530194,1,1,0.009685069760396401
Qwen3-14B-Base,Qwen3-14B,lm_head,5120,151936,16,245,0.0478515625,2518016,2513920,0.9983733224888166,0.9907810132168415,0.9937198291009526,0.9937198435506143,0.9922739379629822,0.9929160705401289,0.16194021981548024,0.23159348999043533,1.4301171769083691,0.7265025804544999,0.16194021981548024,0.31877861995417894,0.009218986783158512,0.04812386371689002,0.95187613628311,0.20227089446368685,0.2685721801573067,0.3515616248085358,1.327784607219022,1,1,0.009685069760396401
Qwen3-14B-Base,Qwen3-14B,lm_head,5120,151936,32,490,0.095703125,5030912,5022720,0.9983716670059027,0.9907810132168415,0.9937198291009526,0.9937198435506143,0.992717252513295,0.9931174975899645,0.21002734270002552,0.25344264267644545,1.2067126090264755,0.7950427877279698,0.21002734270002552,0.31877861995417894,0.009218986783158512,0.04812386371689002,0.95187613628311,0.24804387919999893,0.28936986719712576,0.3515616248085358,1.1666075701219198,1,1,0.009685069760396401
Qwen3-14B-Base,Qwen3-14B,lm_head,5120,151936,64,981,0.1916015625,10056704,10050560,0.9993890642500763,0.9907810132168415,0.9937198291009526,0.9937198435506143,0.9932376721825541,0.9933229238122815,0.2664781958686024,0.2757255927607547,1.0347022647087873,0.8649438058311042,0.2664781958686024,0.31877861995417894,0.009218986783158512,0.04812386371689002,0.95187613628311,0.30177809920398907,0.31058047562836744,0.3515616248085358,1.0291683738733748,1,1,0.009685069760396401
Qwen3-14B-Base,Qwen3-14B,lm_head,5120,151936,128,1963,0.3833984375,20108288,20106240,0.9998981514487957,0.9907810132168415,0.9937198291009526,0.9937198435506143,0.9938241465963178,0.9935320677852119,0.33009412542336586,0.2984118139095282,0.9040203715434101,0.9361098744715745,0.33009412542336586,0.31877861995417894,0.009218986783158512,0.04812386371689002,0.95187613628311,0.36233258443463584,0.3321749481623262,0.3515616248085358,0.9167680811280995,0,0,0.009685069760396401
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,lm_head,2048,151936,1,37,0.01806640625,156032,153600,0.9844134536505332,0.9919979790427884,0.9944893593020327,0.9944893606962468,0.9922500444702989,0.9933016997481154,0.031500220863985906,0.1629239303793714,5.172152001183006,0.523292540546365,0.031500220863985906,0.3113438808228835,0.008002020957211543,0.07001398750773327,0.9299860124922668,0.09930875230165723,0.22153096386081256,0.3595594417480742,2.2307295049674662,1,1,0.00860445302372554
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,lm_head,2048,151936,2,75,0.03662109375,310016,309248,0.9975227085053675,0.9919979790427884,0.9944893593020327,0.9944893606962468,0.9924673990474862,0.9935043683173007,0.058662681241135516,0.18825110338592285,3.209043627107811,0.6046404473676316,0.058662681241135516,0.3113438808228835,0.008002020957211543,0.07001398750773327,0.9299860124922668,0.1245694605172818,0.24508488049287713,0.3595594417480742,1.9674555824128015,1,1,0.00860445302372554
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,lm_head,2048,151936,4,150,0.0732421875,617984,616448,0.9975144987572494,0.9919979790427884,0.9944893593020327,0.9944893606962468,0.992843842769001,0.9936999692838633,0.10570626229743682,0.21269504918517257,2.012132910221441,0.6831515320712854,0.10570626229743682,0.3113438808228835,0.008002020957211543,0.07001398750773327,0.9299860124922668,0.16831933287718817,0.26781740817629845,0.3595594417480742,1.5911268396703286,1,1,0.00860445302372554
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,lm_head,2048,151936,8,300,0.146484375,1233920,1230848,0.9975103734439834,0.9919979790427884,0.9944893593020327,0.9944893606962468,0.9932010317119744,0.9939096099722624,0.15034360389943593,0.23889351698725586,1.5889835735682545,0.7672979355041732,0.15034360389943593,0.3113438808228835,0.008002020957211543,0.07001398750773327,0.9299860124922668,0.20983143620188652,0.29218161678096494,0.3595594417480742,1.3924587376881237,1,1,0.00860445302372554
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,lm_head,2048,151936,16,601,0.29345703125,2465792,2463744,0.9991694352159468,0.9919979790427884,0.9944893593020327,0.9944893606962468,0.9935663439135994,0.9941332784852043,0.19599609638582877,0.2668450200060417,1.361481299508859,0.8570748822837594,0.19599609638582877,0.3113438808228835,0.008002020957211543,0.07001398750773327,0.9299860124922668,0.25228761564964014,0.31817612361657116,0.3595594417480742,1.2611642580919726,1,1,0.00860445302372554
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,lm_head,2048,151936,32,1203,0.58740234375,4929536,4929536,1.0,0.9919979790427884,0.9944893593020327,0.9944893606962468,0.9939720114306667,0.994363180875028,0.24669172930611005,0.29557556083479,1.1981575615290365,0.9493540070663417,0.24669172930611005,0.3113438808228835,0.008002020957211543,0.07001398750773327,0.9299860124922668,0.2994338451599442,0.34489512471864503,0.3595594417480742,1.151824118393889,1,1,0.00860445302372554
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,lm_head,2048,151936,64,2048,1.0,9857024,8390656,0.8512362351963433,0.9919979790427884,0.9944893593020327,0.9944893606962468,0.9944522748272036,0.9944893593020327,0.30670949220687704,0.3113438808228835,1.0151100266987516,1.0,0.30670949220687704,0.3113438808228835,0.008002020957211543,0.07001398750773327,0.9299860124922668,0.35524952515873487,0.3595594417480742,0.3595594417480742,1.012132082618305,1,1,0.00860445302372554
Qwen3-30B-A3B-Base,Qwen3-30B-A3B,lm_head,2048,151936,128,2048,1.0,19712000,8390656,0.4256623376623377,0.9919979790427884,0.9944893593020327,0.9944893606962468,0.9950438476265204,0.9944893593020327,0.38063741647502375,0.3113438808228835,0.8179539565662035,1.0,0.38063741647502375,0.3113438808228835,0.008002020957211543,0.07001398750773327,0.9299860124922668,0.4240014606606989,0.3595594417480742,0.3595594417480742,0.8480146299208307,0,0,0.00860445302372554
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,1,30,0.01171875,157056,156160,0.9942950285248574,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9863663985270086,0.9881040957521826,0.030960467630730345,0.1544712882908404,4.989307336479545,0.5179925917542161,0.030960467630730345,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.10715812819423592,0.22095702764348585,0.3533945318498269,2.061971698898817,1,1,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,2,60,0.0234375,311552,309760,0.9942481511914544,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9866540303036286,0.988473554321786,0.05140455666052181,0.18073140453580125,3.515863500766289,0.6060513230822233,0.05140455666052181,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.12599465457628545,0.24515225452413003,0.3533945318498269,1.9457353595560576,1,1,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,4,120,0.046875,620544,616960,0.9942244224422442,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9871435088456608,0.9888153666660986,0.08619536805509341,0.20502650183249974,2.378625516181486,0.687520705223603,0.08619536805509341,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.15804978971739098,0.26753697611856486,0.3533945318498269,1.6927385768557368,1,1,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,8,241,0.094140625,1238528,1236480,0.9983464241422075,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9877345724770679,0.9891522649273676,0.12820657295307197,0.22897231939236887,1.7859639651719,0.7678188385320809,0.12820657295307197,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.19675756330658345,0.2895998825923595,0.3533945318498269,1.4718615016649252,1,1,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,16,482,0.18828125,2474496,2470400,0.9983447134285123,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9883738540898137,0.9894793707343347,0.17364498160061298,0.2522221157757026,1.4525160096812855,0.8457829859125683,0.17364498160061298,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.2386230522506259,0.3110214975302403,0.3533945318498269,1.303400885190146,1,1,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,32,965,0.376953125,4946432,4943360,0.9993789462788532,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9890527747231209,0.9898026893241856,0.22190082466006422,0.275202727005692,1.2402059678114417,0.9228444677117339,0.22190082466006422,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.2830844346850707,0.3321950939217707,0.3533945318498269,1.1734841383678873,1,1,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,64,1931,0.754296875,9890304,9889280,0.9998964642542838,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9898714709291856,0.9900726106631322,0.2800915375284968,0.2943880060082749,1.051042129319325,0.9871789631641483,0.2800915375284968,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3366994867687918,0.3498717932138018,0.3533945318498269,1.0391218488968332,1,1,0.015269894819580578
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,128,2560,1.0,19778048,13109760,0.6628439773227368,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9909033378513267,0.9901264025115812,0.3534338485590615,0.29821138516231127,0.8437544575260959,1.0,0.3534338485590615,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.4042747342955732,0.3533945318498269,0.3533945318498269,0.8741444910367642,0,0,0.015269894819580578
Qwen3-8B-Base,Qwen3-8B,lm_head,4096,151936,1,19,0.004638671875,160128,159744,0.9976019184652278,0.9916613926048998,0.994231386317553,0.9942314042251835,0.9919143586646257,0.9927864216993966,0.030336727434192325,0.13491810337033708,4.447351932175511,0.437755582419433,0.030336727434192325,0.30820418696811974,0.008338607395100202,0.05208878651495519,0.9479112134850448,0.08084531063026548,0.17997916960183213,0.3442389913850772,2.226216563443503,1,1,0.00879682324301543
Qwen3-8B-Base,Qwen3-8B,lm_head,4096,151936,2,38,0.00927734375,316160,315392,0.9975708502024292,0.9916613926048998,0.994231386317553,0.9942314042251835,0.992122616863047,0.992993871855931,0.05531190476939963,0.15979637700824156,2.889005136858823,0.5184756851624819,0.05531190476939963,0.30820418696811974,0.008338607395100202,0.05208878651495519,0.9479112134850448,0.10451956128508602,0.20356156415535115,0.3442389913850772,1.9475929830983467,1,1,0.00879682324301543
Qwen3-8B-Base,Qwen3-8B,lm_head,4096,151936,4,76,0.0185546875,628224,626688,0.9975550122249389,0.9916613926048998,0.994231386317553,0.9942314042251835,0.9924213164072521,0.9931947567269775,0.09113317924031125,0.18388731468263114,2.01778667457364,0.5966411958629628,0.09113317924031125,0.30820418696811974,0.008338607395100202,0.05208878651495519,0.9479112134850448,0.13847494903738872,0.22639763412027436,0.3442389913850772,1.6349356738824017,1,1,0.00879682324301543
Qwen3-8B-Base,Qwen3-8B,lm_head,4096,151936,8,152,0.037109375,1252352,1249280,0.9975470155355682,0.9916613926048998,0.994231386317553,0.9942314042251835,0.992731910624093,0.9933823668122024,0.12838091164026272,0.20638628559414476,1.6076088178315915,0.6696414076149235,0.12838091164026272,0.30820418696811974,0.008338607395100202,0.05208878651495519,0.9479112134850448,0.17378249225619294,0.24772466093917198,0.3442389913850772,1.4254868699544965,1,1,0.00879682324301543
Qwen3-8B-Base,Qwen3-8B,lm_head,4096,151936,16,304,0.07421875,2500608,2494464,0.9975429975429976,0.9916613926048998,0.994231386317553,0.9942314042251835,0.9930764579754721,0.9935718089601017,0.16970044319435215,0.22910496497585275,1.3500551952799948,0.7433544859646929,0.16970044319435215,0.30820418696811974,0.008338607395100202,0.05208878651495519,0.9479112134850448,0.21294973955226346,0.2692599518806644,0.3442389913850772,1.2644295900375166,1,1,0.00879682324301543
Qwen3-8B-Base,Qwen3-8B,lm_head,4096,151936,32,609,0.148681640625,4997120,4993024,0.9991803278688525,0.9916613926048998,0.994231386317553,0.9942314042251835,0.9934403944406259,0.993763579605484,0.21334519679766256,0.2521028873261759,1.1816665718763348,0.8179735966800903,0.21334519679766256,0.30820418696811974,0.008338607395100202,0.05208878651495519,0.9479112134850448,0.2543210909026332,0.2910599403633941,0.3442389913850772,1.1444585241843994,1,1,0.00879682324301543
Qwen3-8B-Base,Qwen3-8B,lm_head,4096,151936,64,1219,0.297607421875,9990144,9990144,1.0,0.9916613926048998,0.994231386317553,0.9942314042251835,0.9938686662931803,0.9939637275310367,0.264705313932566,0.27610544747432075,1.0430672636389118,0.8958523574596368,0.264705313932566,0.30820418696811974,0.008338607395100202,0.05208878651495519,0.9479112134850448,0.30300592186071357,0.31381223628016985,0.3442389913850772,1.0356637070097388,1,1,0.00879682324301543
Qwen3-8B-Base,Qwen3-8B,lm_head,4096,151936,128,2438,0.59521484375,19976192,19976192,1.0,0.9916613926048998,0.994231386317553,0.9942314042251835,0.9943846175673794,0.9941531640324287,0.3265803069322753,0.2988234497037257,0.9150075597353589,0.969563238719517,0.3265803069322753,0.30820418696811974,0.008338607395100202,0.05208878651495519,0.9479112134850448,0.36165792155944665,0.33534688534140106,0.3442389913850772,0.927248831977483,0,0,0.00879682324301543
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,1,121,0.1181640625,250368,248832,0.9938650306748467,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9976239517549904,0.9977998865769117,0.022172663093756904,0.094576023904991,4.265433678628369,0.7923757047880048,0.022172663093756904,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.050088282427062404,0.12042462733214149,0.14449867645059583,2.4042474905683084,1,1,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,2,243,0.2373046875,499712,498688,0.9979508196721312,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9976677767608076,0.9978243382984414,0.040208192809212756,0.10463876644250798,2.602424011917603,0.8766832531606793,0.040208192809212756,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.06760892269014916,0.13020009247463785,0.14449867645059583,1.9257826821371378,1,1,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,4,487,0.4755859375,998400,998400,1.0,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9977223880128494,0.9978459880283381,0.06268264182816861,0.11354839097312577,1.811480621451709,0.951329762131461,0.06268264182816861,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.08944175724419964,0.1388553595359847,0.14449867645059583,1.5524668098466903,1,1,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,8,974,0.951171875,1995776,1995776,1.0,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9978005628037954,0.9978598916094182,0.09485431502732927,0.11927020309945219,1.257404083990151,0.9992681795977845,0.09485431502732927,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.12069497362747217,0.14441382183234974,0.14449867645059583,1.1965189393726232,1,1,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,16,1024,1.0,3990528,2098176,0.5257890685142417,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9979041482948878,0.997860103859318,0.13748338415918826,0.11935755139071841,0.8681598297909044,1.0,0.13748338415918826,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.16210704173931134,0.14449867645059583,0.14449867645059583,0.8913781591484965,0,0,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,32,1024,1.0,7980032,2098176,0.2629282689593225,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980478352576372,0.997860103859318,0.19661561787052553,0.11935755139071841,0.6070603784350297,1.0,0.19661561787052553,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.21955113188551117,0.14449867645059583,0.14449867645059583,0.6581550056683253,0,0,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,64,1024,1.0,15959040,2098176,0.1314725697786333,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982460221546918,0.997860103859318,0.2781764894410452,0.11935755139071841,0.4290713123547927,1.0,0.2781764894410452,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.29878355327129896,0.14449867645059583,0.14449867645059583,0.48362326128235494,0,0,0.0025013358621162876
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,128,1024,1.0,31917056,2098176,0.06573839391703296,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9985247285809494,0.997860103859318,0.39287397638752053,0.11935755139071841,0.30380620393392327,1.0,0.39287397638752053,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.41020658545133776,0.14449867645059583,0.14449867645059583,0.3522583049016835,0,0,0.0025013358621162876
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,lm_head,2048,248320,1,61,0.02978515625,252416,251904,0.9979716024340771,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.9962230558150833,0.9964050486473317,0.019254345819014754,0.06651177684819833,3.454377389571667,0.5780133212139921,0.019254345819014754,0.11506962626484923,0.0038510944900091095,0.03718994549681673,0.9628100545031832,0.055728223244245464,0.10122815298913412,0.14798013863253714,1.8164611591055349,1,1,0.003999848643039256
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,lm_head,2048,248320,2,122,0.0595703125,502784,501760,0.9979633401221996,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.9962608957035617,0.9964503187004038,0.02908009498632252,0.07826689041124146,2.6914248542879027,0.6801698497838082,0.02908009498632252,0.11506962626484923,0.0038510944900091095,0.03718994549681673,0.9628100545031832,0.06518855333555566,0.1125460945194588,0.14798013863253714,1.7264701970011813,1,1,0.003999848643039256
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,lm_head,2048,248320,4,244,0.119140625,1003520,1001472,0.9979591836734694,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.9963118906338507,0.9964942343380601,0.042321767041189944,0.08967030774368405,2.1187751365960645,0.7792700007323825,0.042321767041189944,0.11506962626484923,0.0038510944900091095,0.03718994549681673,0.9628100545031832,0.07793776832841584,0.12352541938283039,0.14798013863253714,1.5849237414948338,1,1,0.003999848643039256
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,lm_head,2048,248320,8,489,0.23876953125,2004992,2004992,1.0,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.996385482083591,0.9965353905132995,0.06143099687992918,0.10035718529143078,1.6336571175555776,0.8721431410617806,0.06143099687992918,0.11506962626484923,0.0038510944900091095,0.03718994549681673,0.9628100545031832,0.09633632695096622,0.13381485253704528,0.14798013863253714,1.389038349003643,1,1,0.003999848643039256
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,lm_head,2048,248320,16,978,0.4775390625,4007936,4007936,1.0,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.9964931798552916,0.9965712842861285,0.08939649395615196,0.10967759353436365,1.2268668342648803,0.9531411293708816,0.08939649395615196,0.11506962626484923,0.0038510944900091095,0.03718994549681673,0.9628100545031832,0.12326178871513288,0.14278863530541536,0.14798013863253714,1.1584176799138495,1,1,0.003999848643039256
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,lm_head,2048,248320,32,1956,0.955078125,8013824,8013824,1.0,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.9966515710449612,0.9965918725082714,0.13052537045620402,0.11502366390378256,0.8812360654619031,0.9996005691288083,0.13052537045620402,0.11506962626484923,0.0038510944900091095,0.03718994549681673,0.9628100545031832,0.16286108453980272,0.14793588560917345,0.14798013863253714,0.9083562597363055,0,0,0.003999848643039256
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,lm_head,2048,248320,64,2048,1.0,16025600,8390656,0.5235782747603834,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.996880875092987,0.9965920495136669,0.19006793650349893,0.11506962626484923,0.605413140068109,1.0,0.19006793650349893,0.11506962626484923,0.0038510944900091095,0.03718994549681673,0.9628100545031832,0.2201892658010581,0.14798013863253714,0.14798013863253714,0.6720588221872623,0,0,0.003999848643039256
Qwen3.5-2B-Base,Qwen3.5-2B-Instruct,lm_head,2048,248320,128,2048,1.0,32049152,8390656,0.2618058661895329,0.9961489055099909,0.9965920495136669,0.9965920500316764,0.9972098738808662,0.9965920495136669,0.27549788083044374,0.11506962626484923,0.41767880724886336,1.0,0.27549788083044374,0.11506962626484923,0.0038510944900091095,0.03718994549681673,0.9628100545031832,0.3024420751546878,0.14798013863253714,0.14798013863253714,0.4892842325488305,0,0,0.003999848643039256
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,lm_head,2048,248320,1,61,0.02978515625,252416,251904,0.9979716024340771,0.9985144613508695,0.9988217800160366,0.9988217804952013,0.9985457927754398,0.9986788406975425,0.02109095215297713,0.11065302593726042,5.246468966155281,0.5348824048277404,0.02109095215297713,0.20687355751194766,0.00148553864913053,0.0367070283353046,0.9632929716646953,0.05702379430998385,0.1432983105140988,0.2359868723098359,2.5129564289447823,1,1,0.0015421462554256222
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,lm_head,2048,248320,2,122,0.0595703125,502784,501760,0.9979633401221996,0.9985144613508695,0.9988217800160366,0.9988217804952013,0.9985731691097086,0.998708662321546,0.03951950955533649,0.13072764602260678,3.307926831418738,0.6319205199294589,0.03951950955533649,0.20687355751194766,0.00148553864913053,0.0367070283353046,0.9632929716646953,0.074775894133596,0.16263605095115186,0.2359868723098359,2.174979688782902,1,1,0.0015421462554256222
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,lm_head,2048,248320,4,244,0.119140625,1003520,1001472,0.9979591836734694,0.9985144613508695,0.9988217800160366,0.9988217804952013,0.9986080318832856,0.9987401496402728,0.06298761225156584,0.1519235393406759,2.4119590171780034,0.734378724704349,0.06298761225156584,0.20687355751194766,0.00148553864913053,0.0367070283353046,0.9632929716646953,0.09738255251917902,0.18305390601260252,0.2359868723098359,1.8797402745892386,1,1,0.0015421462554256222
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,lm_head,2048,248320,8,489,0.23876953125,2004992,2004992,1.0,0.9985144613508695,0.9988217800160366,0.9988217804952013,0.9986531383990118,0.9987719422046446,0.09335135657591055,0.17332491074923748,1.8566940760876336,0.8378301839722911,0.09335135657591055,0.20687355751194766,0.00148553864913053,0.0367070283353046,0.9632929716646953,0.12663173402024408,0.20366969667445564,0.2359868723098359,1.6083622186038755,1,1,0.0015421462554256222
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,lm_head,2048,248320,16,978,0.4775390625,4007936,4007936,1.0,0.9985144613508695,0.9988217800160366,0.9988217804952013,0.9987095023977871,0.9988020890927283,0.13129314880615,0.19361848446496435,1.47470364010262,0.9359266925826526,0.13129314880615,0.20687355751194766,0.00148553864913053,0.0367070283353046,0.9632929716646953,0.16318079580799588,0.22321835360477474,0.2359868723098359,1.3679204865958683,1,1,0.0015421462554256222
Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Instruct,lm_head,2048,248320,32,1956,0.955078125,8013824,8013824,1.0,0.9985144613508695,0.9988217800160366,0.9988217804952013,0.9987823450235503,0.998821575217505,0.18032763593028756,0.20673569604890799,1.1464448861783418,0.9993335955319871,0.18032763593028756,0.20687355751194766,0.00148553864913053,0.0367070283353046,0.9632929716646953,0.21041537262386056,0.23585407133142638,0.2359868723098359,1.1208975294454373,1,1,0.0015421462554256222
