model_a,model_b,matrix_kind,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,68,2355,0.61328125,18095104,18090240,0.9997311980080358,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9675163067143797,0.9671694930243806,0.13013272965388464,0.12084555053956486,0.9286330261493708,0.9802928423888885,0.13013272965388464,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.14445621403037173,0.13532196027544924,0.13771135595319198,0.9367680108728169,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,69,2390,0.6223958333333334,18361152,18359040,0.9998849745375453,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9675386022436131,0.9671748577369296,0.13072977232956182,0.12098920993876376,0.9254908639614036,0.9814581999891293,0.13072977232956182,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.14504342562982764,0.1354632541377092,0.13771135595319198,0.9339496330115061,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,70,2424,0.63125,18627200,18620160,0.9996220580656244,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9675607398791848,0.9671798699426992,0.13132258683674786,0.12112342970598244,0.9223350881486642,0.9825469837840154,0.13132258683674786,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1456264786830295,0.13559526380368103,0.13771135595319198,0.9311168204431942,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,71,2459,0.6403645833333333,18893248,18888960,0.9997730406121806,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9675826645419107,0.9671848275938482,0.13190969823294585,0.1212561885777756,0.9192363427565676,0.98362391687093,0.13190969823294585,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.14620392253430728,0.13572583662975113,0.13771135595319198,0.9283323886053917,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,72,2494,0.6494791666666667,19159296,19157760,0.9999198300396841,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9676044800953952,0.9671895932546977,0.1324938878382928,0.12138380622143669,0.9161464592961764,0.9846591445817139,0.1324938878382928,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.14677849270578155,0.13585135288462863,0.13771135595319198,0.9255535356732648,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,73,2528,0.6583333333333333,19425344,19418880,0.9996672388401462,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9676262442416412,0.9671940363088963,0.13307670083064266,0.12150278491618731,0.9130282322734717,0.9856242935867046,0.13307670083064266,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.14735170893196384,0.13596837244201024,0.13771135595319198,0.9227471702061523,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,74,2563,0.6674479166666667,19691392,19687680,0.9998114912343424,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9676478216432243,0.967198420611965,0.13365451306557444,0.12162019033894123,0.9099594734917118,0.9865766802908027,0.13365451306557444,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.14792000674463635,0.13608384463334386,0.13771135595319198,0.9199826827230613,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,75,2598,0.6765625,19957440,19956480,0.999951897638174,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9676693172128763,0.9672026165966799,0.13423013395736794,0.12173255286306287,0.9068943706912015,0.987488159262576,0.13423013395736794,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.14848614929745624,0.13619435696386284,0.13771135595319198,0.9172192666336187,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,76,2632,0.6854166666666667,20223488,20217600,0.9997088533886934,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9676907876034728,0.9672065198748727,0.13480508058973426,0.12183707712134377,0.9038018195482016,0.9883360546281174,0.13480508058973426,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.14905162869339839,0.13629716009567827,0.13771135595319198,0.9144291900093473,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,77,2667,0.69453125,20489536,20486400,0.9998469462656451,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9677119626647287,0.9672103607299899,0.1353721187209029,0.1219399297781282,0.9007758091570696,0.9891703900489606,0.1353721187209029,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.14960932981179562,0.13639831915106768,0.13771135595319198,0.911696612254416,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,78,2702,0.7036458333333333,20755584,20755200,0.9999814989546909,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9677330238956705,0.9672140274299721,0.1359361086375779,0.1220381188072081,0.89776086744234,0.9899668943635868,0.1359361086375779,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.15016403290847477,0.13649489137138615,0.13771135595319198,0.9089719337424829,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,79,2736,0.7125,21021632,21016320,0.9997473079159601,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9677540489317198,0.967217427651615,0.1364991293063264,0.12212917192401726,0.8947249154237416,0.9907055125277366,0.1364991293063264,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.15071778271714223,0.1365844451814154,0.13771135595319198,0.9062264765249938,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,80,2771,0.7216145833333333,21287680,21285120,0.9998797426492695,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9677750194131484,0.9672207581062912,0.13706068907964936,0.12221835678033033,0.8917097790841123,0.9914289754595768,0.13706068907964936,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1512700956859079,0.13667216149426265,0.13771135595319198,0.9034975543219335,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,81,2805,0.73046875,21553728,21546240,0.9996525891019874,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9677958571799711,0.967223834672156,0.13761869494390835,0.12230074285408621,0.8886927964542496,0.992097287019703,0.13761869494390835,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.15181891326529728,0.13675319097525945,0.13771135595319198,0.900765181583726,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,82,2840,0.7395833333333334,21819776,21815040,0.9997829491925123,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9678166629484105,0.9672268414710541,0.138175843936812,0.12238126066734602,0.8856921526986375,0.9927504433475196,0.138175843936812,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.15236688808282123,0.1368323829590743,0.13771135595319198,0.8980454000261334,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,83,2875,0.7486979166666666,22085824,22083840,0.9999101686221895,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9678374451114853,0.9672296914254179,0.1387323608115027,0.1224575784062575,0.8826893573348907,0.993369528889918,0.1387323608115027,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1529142411907723,0.13690744402817162,0.13771135595319198,0.8953217369556119,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,84,2909,0.7575520833333333,22351872,22344960,0.9996907641561298,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9678580111543322,0.9672323100472078,0.13928309029277694,0.12252770138668194,0.8797026338884735,0.9939383628725523,0.13928309029277694,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.15345590220218955,0.13697641234345487,0.13771135595319198,0.8926109089175226,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,85,2944,0.7666666666666667,22617920,22613760,0.9998160750413831,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9678784366141183,0.9672348620494128,0.1398300551589162,0.1225960403890387,0.8767502826892893,0.9944927253175676,0.1398300551589162,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.15399386058770617,0.1370436260561658,0.13771135595319198,0.8899291538841155,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,86,2979,0.77578125,22883968,22882560,0.9999384722090155,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9678987550629178,0.9672372640264111,0.14037415442249007,0.12266036192897531,0.8738101571019918,0.9950144983156611,0.14037415442249007,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.15452900055649252,0.13710688845914698,0.13771135595319198,0.8872566829876287,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,87,3013,0.7846354166666667,23150016,23143680,0.9997263068846259,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9679190451852796,0.9672394572270728,0.14091749514420837,0.12271909273449508,0.8708577498408562,0.9954909195659405,0.14091749514420837,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1550633944737914,0.13716465218635038,0.13771135595319198,0.8845714531906095,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,88,3048,0.79375,23416064,23412480,0.9998469426800337,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9679391396453964,0.9672415748905675,0.1414555963082948,0.12277580076173336,0.8679458711138595,0.9959509321436438,0.1414555963082948,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.15559263510951962,0.13722042644292057,0.13771135595319198,0.8819210905858937,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,89,3083,0.8028645833333333,23682112,23681280,0.9999648679982596,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9679590819820517,0.9672435545938197,0.14198962382167546,0.12282881440919367,0.8650548617795776,0.996380976104073,0.14198962382167546,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.15611786917244494,0.13727256715243158,0.13771135595319198,0.8792879884928664,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,90,3117,0.81171875,23948160,23942400,0.9997594804778321,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9679789550763039,0.9672453496506636,0.14252179712163146,0.12287688348752149,0.8621620409589381,0.9967709099759829,0.14252179712163146,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.15664127955395654,0.13731984471150593,0.13771135595319198,0.8766517044710737,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,91,3152,0.8208333333333333,24214208,24211200,0.9998757754125182,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9679988250231744,0.9672470723177224,0.14305388613915906,0.12292301406999623,0.8592776986877515,0.9971451188700077,0.14305388613915906,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1571646070408584,0.13736521569455687,0.13771135595319198,0.8740213097650271,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,92,3187,0.8299479166666667,24480256,24480000,0.9999895425930186,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9680185365518194,0.9672486690895029,0.1435817329411241,0.12296577335533516,0.856416556873272,0.9974919799764057,0.1435817329411241,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.15768376216573793,0.13740727089321916,0.13771135595319198,0.871410404000847,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,93,3221,0.8388020833333333,24746304,24741120,0.9997905141713284,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9680381956240984,0.9672501016728579,0.14410817503594928,0.12300413590732619,0.8535541850879836,0.997803175009774,0.14410817503594928,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.15820153571378887,0.13744500175640798,0.13771135595319198,0.8687968870609911,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,94,3256,0.8479166666666667,25012352,25009920,0.9999027680403666,0.962656724315314,0.9672602147356555,0.9672602427168877,0.968057798568066,0.9672514629155551,0.1446331140941347,0.12304058805760694,0.8507082823199518,0.9980988729634872,0.1446331140941347,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1587178309746332,0.13748085367510993,0.13771135595319198,0.8661966511946761,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,95,3290,0.8567708333333334,25278400,25271040,0.9997088423317931,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9680773102379566,0.9672526704611,0.1451556089618967,0.12307292441596772,0.8478688856472252,0.9983611838264728,0.1451556089618967,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1592317222917958,0.13751265757370407,0.13771135595319198,0.8636008930538913,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,96,3325,0.8658854166666666,25544448,25539840,0.9998196085505547,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9680967505671896,0.9672538029940416,0.1456761934279484,0.12310325204311844,0.8450471497527523,0.9986071999659976,0.1456761934279484,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1597437346644715,0.13754248581743334,0.13771135595319198,0.8610195955811972,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,97,3360,0.875,25810496,25808640,0.9999280912695362,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9681161132610008,0.9672548290405601,0.14619469892743306,0.12313072811477513,0.8422379813914714,0.9988300844351548,0.14619469892743306,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1602537023034409,0.13756950946020058,0.13771135595319198,0.858448244769486,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,98,3394,0.8838541666666667,26076544,26069760,0.9997398428257978,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9681353888772446,0.9672557228970365,0.14671087261306545,0.12315466432443926,0.8394378830343868,0.9990242537273041,0.14671087261306545,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16076137652487485,0.13759305152935977,0.13771135595319198,0.8558837607867198,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,99,3429,0.89296875,26342592,26338560,0.9998469398911086,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9681545942019579,0.9672565469865461,0.14722516399113034,0.12317673227360729,0.8366554258416594,0.9992032677871435,0.14722516399113034,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16126719943335846,0.13761475610133692,0.13771135595319198,0.8533338247633202,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,100,3464,0.9020833333333333,26608640,26607360,0.9999518953242255,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9681737176947403,0.9672572745563423,0.14773726402605697,0.12319621556163787,0.8338872143991329,0.9993613152098025,0.14773726402605697,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16177086708198948,0.13763391857194945,0.13771135595319198,0.8507954556625649,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,101,3498,0.9109375,26874688,26868480,0.9997690019694369,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9681927950259206,0.967257890394079,0.14824812791870048,0.12321270682346046,0.8311248752566407,0.999495091470943,0.14824812791870048,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16227331894301134,0.13765013828391715,0.13771135595319198,0.8482610646070436,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,102,3533,0.9200520833333333,27140736,27137280,0.9998726637332164,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9682118356376448,0.9672584333174669,0.14875800851634607,0.12322724554235855,0.8283738588018129,0.9996130288050828,0.14875800851634607,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1627748037002532,0.13766443760409303,0.13771135595319198,0.8457355467471461,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,103,3568,0.9291666666666667,27406784,27406080,0.9999743129292368,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9682307230767803,0.9672588923106692,0.1492637873691431,0.12323953672983279,0.8256492676622901,0.999712734280805,0.1492637873691431,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16327225425315559,0.1376765264013432,0.13771135595319198,0.8432328384948621,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,104,3602,0.9380208333333333,27672832,27667200,0.9997964790882263,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9682496042211518,0.9672592652754313,0.14976939765708333,0.12324952419759758,0.8229286231075958,0.999793752101649,0.14976939765708333,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1637695390168385,0.1376863494125945,0.13771135595319198,0.8407323501010638,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,105,3637,0.9471354166666667,27938880,27936000,0.9998969178435213,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9682683988125196,0.9672595742434269,0.15027269017824274,0.12325779792265165,0.8202275328700913,0.9998608681304494,0.15027269017824274,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16426454417875427,0.13769448690011488,0.13771135595319198,0.8382483730041852,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,106,3672,0.95625,28204928,28204800,0.9999954617859688,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9682871388492666,0.9672598144935831,0.1507745218039766,0.12326423148135246,0.8175401918475952,0.9999130568251703,0.1507745218039766,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1647581125007683,0.13770081452198984,0.13771135595319198,0.835775625442102,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,107,3706,0.9651041666666667,28470976,28465920,0.9998224156418101,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9683058379700482,0.9672599865504635,0.15127525775814135,0.12326883892077138,0.8148645108762823,0.9999504321349267,0.15127525775814135,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16525060319285603,0.1377053460939876,0.13771135595319198,0.833312214499322,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,108,3741,0.97421875,28737024,28734720,0.9999198246833075,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9683244626027901,0.9672601092983599,0.1517739990281674,0.12327212593547877,0.8122084594516151,0.9999770962278627,0.1517739990281674,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16574113204584714,0.1377085789837665,0.13771135595319198,0.830865442295119,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,109,3775,0.9830729166666666,29003072,28995840,0.9997506471038654,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9683430489423849,0.9672601774916357,0.15227171486198135,0.12327395205476066,0.8095656646836599,0.9999919096128271,0.15227171486198135,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16623065234775342,0.1377103750336437,0.13771135595319198,0.8284294929286237,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,110,3810,0.9921875,29269120,29264640,0.9998469376598955,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9683615419096482,0.967260209490019,0.15276693031708624,0.123274808926116,0.8069469529186992,0.9999988605088489,0.15276693031708624,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16671771344290479,0.1377112177955091,0.13771135595319198,0.8260143145657439,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,111,3840,1.0,29535168,29495040,0.9986413485103589,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9683799551432352,0.9672602147356556,0.15326001061733843,0.12327494939683,0.8043516955288779,1.0,0.15326001061733843,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16720267454127666,0.13771135595319198,0.13771135595319198,0.8236193370172181,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,112,3840,1.0,29801216,29495040,0.9897260568159366,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9683983253626021,0.9672602147356556,0.15375193905773593,0.12327494939683,0.8017781769278278,1.0,0.15375193905773593,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16768650274664912,0.13771135595319198,0.13771135595319198,0.8212429366557582,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,113,3840,1.0,30067264,29495040,0.9809685377425761,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9684166630590221,0.9672602147356556,0.1542429965797067,0.12327494939683,0.7992255864474622,1.0,0.1542429965797067,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16816947437438787,0.13771135595319198,0.13771135595319198,0.8188843811607069,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,114,3840,1.0,30333312,29495040,0.9723646399048017,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9684349388569302,0.9672602147356556,0.15473239654725232,0.12327494939683,0.7966977320045849,1.0,0.15473239654725232,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16865081574146887,0.13771135595319198,0.13771135595319198,0.8165472271672546,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,115,3840,1.0,30599360,29495040,0.9639103562950336,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9684531821318915,0.9672602147356556,0.1552209255963712,0.12327494939683,0.7941902737868478,1.0,0.1552209255963712,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16913130053091613,0.13771135595319198,0.13771135595319198,0.8142274997052908,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,116,3840,1.0,30865408,29495040,0.955601818061177,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9684713535416313,0.9672602147356556,0.15570753019670844,0.12327494939683,0.7917083344722909,1.0,0.15570753019670844,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.16960989256010822,0.13771135595319198,0.13771135595319198,0.8119299757494293,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,117,3840,1.0,31131456,29495040,0.94743528860327,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9684894892810423,0.9672602147356556,0.15619317959619053,0.12327494939683,0.7892466861583539,1.0,0.15619317959619053,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1700875451170569,0.13771135595319198,0.13771135595319198,0.8096498533059365,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,118,3840,1.0,31397504,29495040,0.9394071579702641,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9685075479095951,0.9672602147356556,0.15667676407617692,0.12327494939683,0.786810667961544,1.0,0.15667676407617692,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.17056316675606753,0.13771135595319198,0.13771135595319198,0.8073921150288041,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,119,3840,1.0,31663552,29495040,0.9315139375392881,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9685256002433843,0.9672602147356556,0.15716017999130655,0.12327494939683,0.7843904823960437,1.0,0.15716017999130655,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.17103862260585873,0.13771135595319198,0.13771135595319198,0.8051477137449471,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,120,3840,1.0,31929600,29495040,0.9237522549609141,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9685435403205501,0.9672602147356556,0.15764058983315676,0.12327494939683,0.782000051682764,1.0,0.15764058983315676,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.17151112188123677,0.13771135595319198,0.13771135595319198,0.8029295968838132,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,121,3840,1.0,32195648,29495040,0.9161188493550433,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9685614457765144,0.9672602147356556,0.1581200725682946,0.12327494939683,0.7796287175594708,1.0,0.1581200725682946,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1719827093159079,0.13771135595319198,0.13771135595319198,0.8007279132940958,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,122,3840,1.0,32461696,29495040,0.9086105667430315,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9685793150375862,0.9672602147356556,0.15859858605550595,0.12327494939683,0.7772764717693418,1.0,0.15859858605550595,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.17245334346256733,0.13771135595319198,0.13771135595319198,0.798542685158688,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,123,3840,1.0,32727744,29495040,0.9012243557026112,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9685970987947814,0.9672602147356556,0.1590748098700792,0.12327494939683,0.7749495315915327,1.0,0.1590748098700792,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.17292172563899613,0.13771135595319198,0.13771135595319198,0.7963797229313345,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,124,3840,1.0,32993792,29495040,0.8939572632330348,0.962656724315314,0.9672602147356555,0.9672602427168877,0.968614821702592,0.9672602147356556,0.15954940422437017,0.12327494939683,0.7726443730461797,1.0,0.15954940422437017,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1733885051863038,0.13771135595319198,0.13771135595319198,0.7942357874602058,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,125,3840,1.0,33259840,29495040,0.8868064308186691,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9686324937277278,0.9672602147356556,0.16002263601273542,0.12327494939683,0.7703594470660959,1.0,0.16002263601273542,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1738539446040877,0.13771135595319198,0.13771135595319198,0.7921094702038418,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,126,3840,1.0,33525888,29495040,0.8797690906800142,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9686501410983714,0.9672602147356556,0.16049520758874491,0.12327494939683,0.768091155174623,1.0,0.16049520758874491,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1743187346807622,0.13771135595319198,0.13771135595319198,0.7899974503910266,0,0
Gemma-3-12B,Gemma-3-12B-Instruct,lm_head,3840,262208,127,3840,1.0,33791936,29495040,0.8728425622018223,0.962656724315314,0.9672602147356555,0.9672602427168877,0.9686677349635218,0.9672602147356556,0.16096634636347168,0.12327494939683,0.7658429987499856,1.0,0.16096634636347168,0.12327494939683,0.037343275684686005,0.016466287288620318,0.9835337127113797,0.1747821155490715,0.13771135595319198,0.13771135595319198,0.7879030158238839,0,0
