subset,model,model_group,role,matrix,tied,vocab_size,hidden_dim,mean,var,min,max,mean_vec_norm,mu_over_row_norm,sigma1,sigma1_centered,sigma1_over_mean_row,sigma1_c_over_mean_row,sigma1_over_mean_sqrt_n,sigma1_c_over_mean_sqrt_n,cos_v1_mu,cos_v1_v1_centered,rank1_energy_frac,rank5_energy_frac,rank10_energy_frac,participation_ratio,effective_rank,isotropy_pr_over_d,sigma_ratio,rank1_centered_energy_frac,rank5_centered_energy_frac,participation_ratio_centered,effective_rank_centered,isotropy_pr_over_d_centered,sigma_ratio_centered
base_instruct,Gemma-2-2B,gemma2,base,U,True,256000,2304,1.7797690629959106,0.0638558566570282,1.0731253623962402,4.871137619018555,0.734873354434967,0.4129037692103403,409.6663818359375,191.76483154296875,230.1795161819142,107.74703051651447,0.4549322136565208,0.21295376721990897,0.9955878257751465,0.9067185521125793,0.2028750628232956,0.2383703589439392,0.25363197922706604,23.874555587768555,651.6728515625,0.010362220307191214,222.475869077123,0.053373366594314575,0.08813517540693283,270.1596984863281,1527.071533203125,0.11725681357913548,135.21380582170357
base_instruct,Gemma-2-2B-Instruct,gemma2,instruct,E,True,256000,2304,1.7720335721969604,0.06352157890796661,1.0645421743392944,4.863351821899414,0.7366850972175598,0.41572863447740466,410.54620361328125,192.2344207763672,231.68081149037303,108.4823735060104,0.45789940904105514,0.21440711641256174,0.9955140948295593,0.9056824445724487,0.20550543069839478,0.24136534333229065,0.2566915452480316,23.274322509765625,639.2216796875,0.010101702478196885,233.51357203805182,0.05424952134490013,0.08934205770492554,262.9160461425781,1516.3787841796875,0.11411286724938287,122.62930786999446
base_instruct,Gemma-2-2B-Instruct,gemma2,instruct,U,True,256000,2304,1.7720335721969604,0.06352157890796661,1.0645421743392944,4.863351821899414,0.7366850972175598,0.41572863447740466,410.54620361328125,192.2344207763672,231.68081149037303,108.4823735060104,0.45789940904105514,0.21440711641256174,0.9955140948295593,0.9056824445724487,0.20550543069839478,0.24136534333229065,0.2566915452480316,23.274322509765625,639.2216796875,0.010101702478196885,233.51357203805182,0.05424952134490013,0.08934205770492554,262.9160461425781,1516.3787841796875,0.11411286724938287,122.62930786999446
base_instruct,Gemma-2-9B,gemma2,base,E,True,256000,3584,1.722504734992981,0.045349303632974625,1.0138236284255981,4.256280899047852,0.8435708284378052,0.4897349837713176,446.399658203125,184.51974487304688,259.15728946019067,107.12292461349824,0.5122045668310945,0.21172026962322935,0.9982805848121643,0.3268817961215973,0.25839319825172424,0.32814663648605347,0.34395793080329895,14.475106239318848,503.5605773925781,0.004038813124809947,174.10188303152125,0.057806797325611115,0.12294954806566238,182.25271606445312,1826.9281005859375,0.05085176229476929,79.64142809435623
base_instruct,Gemma-2-9B,gemma2,base,U,True,256000,3584,1.722504734992981,0.045349303632974625,1.0138236284255981,4.256280899047852,0.8435708284378052,0.4897349837713176,446.399658203125,184.51974487304688,259.15728946019067,107.12292461349824,0.5122045668310945,0.21172026962322935,0.9982805848121643,0.3268817961215973,0.25839319825172424,0.32814663648605347,0.34395793080329895,14.475106239318848,503.5605773925781,0.004038813124809947,174.10188303152125,0.057806797325611115,0.12294954806566238,182.25271606445312,1826.9281005859375,0.05085176229476929,79.64142809435623
base_instruct,Gemma-2-9B-Instruct,gemma2,instruct,E,True,256000,3584,1.7215255498886108,0.04559020698070526,1.0204237699508667,4.276258945465088,0.8277393579483032,0.48081735295875283,438.94390869140625,185.93714904785156,254.97379851249235,108.00719690734907,0.5039362168527051,0.21346796619844827,0.9981328845024109,0.33458399772644043,0.25009390711784363,0.31988680362701416,0.3360719382762909,15.406484603881836,533.2888793945312,0.00429868432027953,181.8823077757495,0.058109115809202194,0.12200821936130524,183.0555419921875,1834.717041015625,0.05107576506478446,78.36768201652887
base_instruct,Gemma-2-9B-Instruct,gemma2,instruct,U,True,256000,3584,1.7215255498886108,0.04559020698070526,1.0204237699508667,4.276258945465088,0.8277393579483032,0.48081735295875283,438.94390869140625,185.93714904785156,254.97379851249235,108.00719690734907,0.5039362168527051,0.21346796619844827,0.9981328845024109,0.33458399772644043,0.25009390711784363,0.31988680362701416,0.3360719382762909,15.406484603881836,533.2888793945312,0.00429868432027953,181.8823077757495,0.058109115809202194,0.12200821936130524,183.0555419921875,1834.717041015625,0.05107576506478446,78.36768201652887
base_instruct,Gemma-3-12B,gemma3,base,E,True,262208,3840,0.9645566940307617,0.00022783130407333374,0.004741297569125891,0.9674243927001953,0.12159886211156845,0.1260670967959613,81.34658813476562,78.96621704101562,84.3357302530654,81.86789061691356,0.16469811962653427,0.1598787086082812,0.4735181927680969,0.9570009708404541,0.02711757831275463,0.06314380466938019,0.0768384262919426,673.7057495117188,2720.892333984375,0.1754442056020101,33.011124476883474,0.025967780500650406,0.05018439143896103,837.6815185546875,2858.177978515625,0.2181462287902832,32.061376633677334
base_instruct,Gemma-3-12B,gemma3,base,U,True,262208,3840,0.9645566940307617,0.00022783130407333374,0.004741297569125891,0.9674243927001953,0.12159886211156845,0.1260670967959613,81.34658813476562,78.96621704101562,84.3357302530654,81.86789061691356,0.16469811962653427,0.1598787086082812,0.4735181927680969,0.9570009708404541,0.02711757831275463,0.06314380466938019,0.0768384262919426,673.7057495117188,2720.892333984375,0.1754442056020101,33.011124476883474,0.025967780500650406,0.05018439143896103,837.6815185546875,2858.177978515625,0.2181462287902832,32.061376633677334
base_instruct,Gemma-3-12B-Instruct,gemma3,instruct,E,True,262208,3840,0.9502406120300293,0.00033562071621418,0.0047323317267000675,1.0044832229614258,0.12568964064121246,0.13227138374216366,81.51685333251953,78.43932342529297,85.78548664466412,82.54680175973593,0.16752932949329388,0.1612045450987085,0.5321645140647888,0.9390351176261902,0.028054339811205864,0.06333637237548828,0.07663910835981369,651.8692626953125,2741.568603515625,0.16975762049357096,29.26636908378371,0.02643989957869053,0.04885301738977432,845.317138671875,2899.130126953125,0.2201346715291341,28.216709520818
